epoch,valid_acc,test_acc,train_losses
1,0.1089,0.09850000000000003,1.0651262404024602
2,0.08960000000000001,0.08079999999999998,0.565139821767807
3,0.07689999999999997,0.07150000000000001,0.47122891262173655
4,0.07129999999999992,0.06459999999999999,0.4183668552711606
5,0.06389999999999996,0.05879999999999996,0.3811113330349326
6,0.06120000000000003,0.05410000000000004,0.3536093284934759
7,0.05600000000000005,0.05049999999999999,0.32915165968239307
8,0.054299999999999904,0.048799999999999955,0.31027791114524006
9,0.05149999999999999,0.04679999999999995,0.2963348749279976
10,0.048799999999999955,0.04510000000000003,0.279528659787029
11,0.04749999999999999,0.04300000000000004,0.27044043244794014
12,0.0464,0.04179999999999995,0.2580826540105045
13,0.04349999999999998,0.038899999999999935,0.2494125627540052
14,0.04259999999999997,0.03849999999999998,0.24174118760973215
15,0.04170000000000007,0.037799999999999945,0.23586614666506647
16,0.039899999999999936,0.03739999999999999,0.22785710524767638
17,0.03949999999999998,0.035700000000000065,0.21951234694570304
18,0.03849999999999998,0.03510000000000002,0.21415407491847874
19,0.037899999999999934,0.034399999999999986,0.2095087495353073
20,0.037899999999999934,0.03420000000000001,0.20723862003535032
21,0.03700000000000003,0.03300000000000003,0.19880848858505487
22,0.03649999999999998,0.033399999999999985,0.1943041175045073
23,0.03610000000000002,0.03160000000000007,0.1886025036405772
24,0.03510000000000002,0.03070000000000006,0.18698789482936262
25,0.03400000000000003,0.03060000000000007,0.18430018973536788
26,0.033600000000000074,0.030299999999999994,0.18097993361763656
27,0.033499999999999974,0.02970000000000006,0.17928520001471043
28,0.034499999999999975,0.030100000000000016,0.1724661290179938
29,0.03210000000000002,0.029200000000000004,0.1723129622451961
30,0.03189999999999993,0.028799999999999937,0.16601637954823673
31,0.031299999999999994,0.028000000000000025,0.1669111966062337
32,0.03149999999999997,0.027200000000000002,0.162156370440498
33,0.03079999999999994,0.027200000000000002,0.1597947556246072
34,0.030899999999999928,0.026899999999999924,0.15454693065956235
35,0.03060000000000007,0.02639999999999998,0.15133111058734358
36,0.02970000000000006,0.026700000000000057,0.1525268634594977
37,0.029100000000000015,0.02639999999999998,0.14808194667100907
38,0.02749999999999997,0.025899999999999923,0.1482024978660047
39,0.027799999999999936,0.026499999999999968,0.14762219605967403
40,0.02760000000000007,0.024799999999999933,0.1433644738420844
41,0.02749999999999997,0.025499999999999967,0.14172782422974706
42,0.028000000000000025,0.0252,0.142849401072599
43,0.026899999999999924,0.024600000000000066,0.1398037699609995
44,0.026700000000000057,0.024799999999999933,0.13423714321572333
45,0.026000000000000023,0.024799999999999933,0.13851682722568512
46,0.025600000000000067,0.0242,0.13197097863070667
47,0.025600000000000067,0.023399999999999976,0.13269653665833175
48,0.025499999999999967,0.02310000000000001,0.12985790165606886
49,0.025799999999999934,0.02300000000000002,0.13080124306026847
50,0.025700000000000056,0.02300000000000002,0.12705459604971112
51,0.025600000000000067,0.022700000000000053,0.12587243189569564
52,0.024799999999999933,0.022199999999999998,0.12659765996504574
53,0.025000000000000022,0.022199999999999998,0.12752632014919071
54,0.025700000000000056,0.02190000000000003,0.12646728567313403
55,0.02400000000000002,0.02179999999999993,0.12141710374504328
56,0.02400000000000002,0.021600000000000064,0.12010754295624793
57,0.023700000000000054,0.021299999999999986,0.12119080640841276
58,0.0242,0.021499999999999964,0.1168833176419139
59,0.024700000000000055,0.022299999999999986,0.1190943257138133
60,0.023600000000000065,0.021499999999999964,0.11544762447942049
61,0.023799999999999932,0.02190000000000003,0.11271249063778668
62,0.023299999999999987,0.021299999999999986,0.11423937272280454
63,0.023499999999999965,0.021199999999999997,0.11096231812145561
64,0.02279999999999993,0.021399999999999975,0.11118095672922208
65,0.022299999999999986,0.021499999999999964,0.11251127386000008
66,0.022299999999999986,0.02079999999999993,0.11041466268710792
67,0.022299999999999986,0.020299999999999985,0.11128215829376131
68,0.02190000000000003,0.02090000000000003,0.10921653308905661
69,0.02200000000000002,0.020600000000000063,0.10888582061976194
70,0.022600000000000064,0.020399999999999974,0.1055116469739005
71,0.022299999999999986,0.020199999999999996,0.10286898463964463
72,0.021600000000000064,0.020199999999999996,0.10670273617375642
73,0.02179999999999993,0.020499999999999963,0.10351772337220609
74,0.021299999999999986,0.019399999999999973,0.10328539562411607
75,0.02210000000000001,0.020199999999999996,0.10309598087333142
76,0.022299999999999986,0.01970000000000005,0.1010244006384164
77,0.021700000000000053,0.020299999999999985,0.09922427197452635
78,0.021299999999999986,0.019600000000000062,0.1019491917733103
79,0.02100000000000002,0.019499999999999962,0.09924895906588063
80,0.02179999999999993,0.019600000000000062,0.09751157068181783
81,0.02210000000000001,0.019499999999999962,0.09650690014008433
82,0.02100000000000002,0.01870000000000005,0.10007382751442492
83,0.02190000000000003,0.020000000000000018,0.0978029686305672
84,0.02070000000000005,0.01970000000000005,0.09381018978077918
85,0.021299999999999986,0.019199999999999995,0.09536975010763854
