epoch,valid_acc,test_acc,train_losses
1,4.61,4.24,9796.08203125
2,3.52,3.17,9616.2197265625
3,2.93,2.38,9498.2666015625
4,3.03,2.86,9417.4208984375
5,2.43,2.38,9346.7177734375
6,2.42,2.45,9291.9091796875
7,2.41,2.21,9236.4677734375
8,2.49,2.14,9193.2001953125
9,2.32,2.07,9149.6494140625
10,2.6,2.27,9097.912109375
11,2.5,2.29,9061.3046875
12,2.4,2.17,9019.00390625
13,2.11,1.74,8977.6552734375
14,2.34,2.08,8940.7724609375
15,2.18,1.92,8897.2021484375
16,2.19,1.91,8868.8681640625
17,2.24,1.99,8827.23046875
18,2.12,1.93,8788.7216796875
19,2.16,2.01,8755.185546875
20,2.18,1.88,8715.37890625
21,2.14,1.79,8677.5625
22,2.17,1.75,8638.40625
23,2.17,2.0,8600.6572265625
24,2.23,2.1,8567.4375
25,2.11,1.92,8528.119140625
26,2.03,1.78,8489.58203125
27,2.08,1.93,8452.4228515625
28,2.13,1.91,8415.1513671875
29,2.23,1.89,8375.3134765625
30,2.15,1.93,8342.8671875
31,2.13,1.89,8296.3818359375
32,2.21,2.06,8259.9150390625
33,2.19,1.82,8227.9072265625
34,2.25,1.86,8189.0576171875
35,2.12,1.91,8158.0859375
36,2.21,1.75,8112.4296875
37,2.13,1.95,8080.7783203125
38,2.34,1.81,8046.69482421875
39,2.22,1.88,8011.15478515625
40,2.35,1.93,7969.57373046875
41,2.24,1.78,7934.77783203125
42,2.15,1.89,7900.853515625
43,2.19,1.8,7858.20751953125
44,2.29,2.01,7832.41552734375
45,2.06,1.78,7791.533203125
46,2.2,1.9,7761.5498046875
47,2.02,1.88,7730.90673828125
48,2.07,1.81,7698.31103515625
49,2.03,1.93,7660.197265625
50,2.19,1.92,7624.9990234375
51,2.02,1.88,7596.2412109375
52,2.08,1.88,7568.9658203125
53,2.08,1.94,7535.4267578125
54,2.15,1.9,7509.08349609375
55,2.23,1.91,7479.5595703125
56,2.15,1.84,7456.17822265625
57,2.14,1.86,7420.6533203125
58,2.49,2.39,7395.56396484375
59,2.2,2.09,7365.3779296875
60,2.29,2.05,7337.955078125
61,2.19,1.88,7312.27734375
62,2.09,2.1,7291.2646484375
63,2.03,1.8,7268.17822265625
64,2.13,1.93,7240.90234375
65,2.05,1.81,7224.5712890625
66,2.34,2.02,7205.53662109375
67,2.13,2.16,7179.9091796875
68,1.98,1.93,7165.3349609375
69,2.05,1.88,7138.36669921875
70,2.18,2.0,7119.63330078125
71,2.31,2.11,7100.6083984375
72,2.3,1.89,7083.84765625
73,2.08,1.88,7066.07958984375
74,2.08,1.86,7049.0751953125
75,2.25,2.11,7031.88818359375
76,1.96,1.95,7014.89697265625
77,2.05,1.87,7001.0546875
78,2.17,1.83,6985.16015625
79,2.37,2.15,6973.62255859375
80,2.06,1.83,6956.18505859375
81,1.98,1.88,6945.6953125
82,2.23,2.22,6929.13671875
83,1.99,2.07,6926.99169921875
84,2.07,2.04,6909.04638671875
85,1.93,2.01,6897.29345703125
86,2.36,2.29,6889.2900390625
87,2.07,1.8,6881.06982421875
88,2.02,1.71,6865.85205078125
89,2.01,1.76,6857.03369140625
90,2.15,2.02,6847.2880859375
91,2.07,2.02,6839.83154296875
92,1.98,1.82,6836.89892578125
93,2.26,2.02,6826.462890625
94,2.23,1.84,6815.74267578125
95,2.42,2.14,6811.41552734375
96,2.16,1.85,6803.82958984375
97,2.22,1.79,6809.3212890625
98,2.08,1.65,6790.52392578125
99,2.18,1.99,6797.5146484375
100,2.12,1.92,6783.94287109375
101,2.1,1.89,6774.955078125
102,2.54,2.12,6778.21142578125
103,2.12,1.92,6770.69091796875
104,1.93,1.79,6763.7646484375
105,2.06,1.67,6758.72265625
106,2.25,2.02,6744.68603515625
107,1.98,1.75,6744.6982421875
108,2.3,2.11,6734.10791015625
109,2.0,2.02,6737.65087890625
110,2.01,1.88,6729.41162109375
111,2.17,1.84,6726.857421875
112,2.06,2.0,6721.1875
113,2.1,1.65,6721.91455078125
114,2.15,1.95,6721.6767578125
115,2.0,1.92,6719.125
116,2.12,2.03,6711.244140625
117,1.96,1.8,6712.95947265625
118,2.01,1.81,6699.9697265625
119,2.18,1.87,6700.09130859375
120,2.17,1.99,6697.8779296875
121,2.11,1.66,6698.11328125
122,2.09,1.82,6692.5498046875
123,2.21,1.88,6694.74560546875
124,1.96,1.78,6688.74853515625
125,2.22,1.76,6678.55615234375
126,2.09,1.7,6679.447265625
127,2.04,1.82,6679.16259765625
128,2.46,2.35,6680.208984375
129,1.97,1.9,6676.09716796875
130,2.18,1.69,6673.998046875
131,1.87,1.87,6676.3505859375
132,2.2,1.99,6673.03662109375
133,2.15,2.12,6671.9365234375
134,2.21,2.12,6665.05517578125
135,2.36,1.89,6668.95703125
136,2.14,2.03,6657.23291015625
137,2.11,1.85,6652.78466796875
138,2.04,1.71,6656.77734375
139,2.2,1.79,6661.38134765625
140,2.07,1.94,6650.3271484375
141,1.99,1.8,6647.41796875
142,2.01,1.94,6645.72314453125
143,2.03,1.72,6643.56640625
144,2.17,1.74,6648.14599609375
145,2.06,2.05,6640.93603515625
146,2.08,1.78,6643.755859375
147,2.08,1.94,6647.32470703125
148,2.25,2.13,6636.90576171875
149,2.16,1.95,6638.35986328125
150,2.41,2.33,6629.19775390625
151,2.11,1.82,6632.1669921875
152,2.07,1.73,6635.34716796875
153,2.05,1.8,6627.18408203125
154,1.96,1.59,6631.01025390625
155,2.06,2.09,6627.5673828125
156,2.09,1.79,6619.99755859375
157,2.23,1.88,6624.52734375
158,2.11,2.06,6624.7333984375
159,2.33,2.07,6616.30224609375
160,1.9,1.65,6620.5576171875
161,2.16,1.89,6620.61474609375
162,1.89,1.73,6612.615234375
163,1.94,1.72,6615.84423828125
164,2.22,2.05,6609.126953125
165,1.96,1.99,6610.64697265625
166,2.08,1.82,6600.19580078125
167,2.09,1.78,6607.65625
168,2.07,1.9,6603.3623046875
169,2.26,2.33,6606.4033203125
170,2.17,2.0,6606.84228515625
171,2.07,1.88,6600.369140625
172,1.91,1.58,6602.89697265625
173,2.15,1.86,6602.85986328125
174,2.01,1.89,6596.060546875
175,2.03,1.86,6593.75927734375
176,1.99,1.79,6596.31982421875
177,1.97,1.75,6598.36083984375
178,2.34,1.91,6594.51513671875
179,2.6,2.14,6593.8447265625
180,1.95,1.87,6582.8046875
181,2.09,1.9,6587.6328125
182,2.11,1.69,6585.10986328125
183,2.22,1.95,6580.15576171875
184,1.93,1.55,6591.4482421875
185,2.11,1.78,6587.94873046875
186,2.11,1.8,6584.84716796875
187,2.01,1.86,6586.65478515625
188,2.01,1.85,6585.72119140625
189,2.19,1.81,6574.70751953125
190,2.14,1.93,6576.58642578125
191,2.43,2.23,6583.22900390625
192,2.11,1.72,6577.8740234375
193,2.2,1.97,6577.45947265625
194,1.93,1.83,6571.544921875
195,2.08,1.63,6569.65283203125
196,2.22,1.92,6569.14501953125
197,1.91,1.65,6568.44873046875
198,2.18,1.84,6564.5771484375
199,2.57,2.25,6566.09716796875
200,2.02,1.76,6573.900390625
201,1.99,1.91,6566.01953125
202,2.11,1.92,6562.00439453125
203,2.14,2.19,6560.45263671875
204,2.03,1.97,6559.9013671875
205,2.09,1.92,6568.2255859375
206,2.47,2.42,6564.71630859375
207,2.24,2.06,6561.65625
208,2.18,2.27,6562.646484375
209,2.13,1.81,6555.0927734375
210,2.11,1.78,6553.86767578125
211,1.94,1.82,6553.453125
212,1.97,1.88,6555.02197265625
213,2.25,1.96,6552.5732421875
214,2.1,2.12,6552.998046875
215,2.32,1.99,6550.9833984375
216,1.98,1.93,6556.65966796875
217,2.23,1.92,6547.38134765625
218,2.16,2.04,6545.47705078125
219,2.0,2.01,6536.2236328125
220,2.06,2.09,6546.07373046875
221,2.17,1.86,6544.23681640625
222,1.94,1.79,6545.6298828125
223,1.92,1.6,6538.93212890625
224,1.92,1.86,6545.31591796875
225,2.03,1.75,6544.01611328125
226,2.11,2.01,6541.9111328125
227,2.05,1.88,6538.349609375
228,2.06,2.02,6541.61474609375
229,2.04,1.69,6532.625
230,2.0,1.7,6537.11328125
231,2.34,1.74,6534.8291015625
232,2.01,1.79,6541.11572265625
233,1.94,2.08,6534.53369140625
234,1.87,1.85,6539.64501953125
235,1.95,2.0,6535.251953125
236,2.39,2.06,6539.00537109375
237,1.9,1.79,6536.02685546875
