epoch,valid_acc,test_acc,train_losses
1,0.08089999999999997,0.0726,0.4995078856125474
2,0.06499999999999995,0.05900000000000005,0.24058287961408495
3,0.05710000000000004,0.05349999999999999,0.19307754343375563
4,0.0522999999999999,0.04849999999999999,0.16320329618640245
5,0.04749999999999999,0.04389999999999994,0.14212655648589134
6,0.04420000000000002,0.04070000000000007,0.1254434815235436
7,0.04239999999999999,0.03810000000000002,0.11189335920847952
8,0.0393,0.035700000000000065,0.10212947175372392
9,0.03849999999999998,0.03300000000000003,0.0921872904105112
10,0.03610000000000002,0.03260000000000007,0.08444004942197353
11,0.03649999999999998,0.031200000000000006,0.07725151088554412
12,0.03420000000000001,0.029299999999999993,0.07119453650899231
13,0.03260000000000007,0.029000000000000026,0.06568097639596089
14,0.031399999999999983,0.026899999999999924,0.06124426825903356
15,0.03060000000000007,0.02749999999999997,0.056302505019120874
16,0.02960000000000007,0.02739999999999998,0.05247025778051466
17,0.029799999999999938,0.025399999999999978,0.04887249325402081
18,0.027899999999999925,0.024899999999999922,0.04548652447061613
19,0.028200000000000003,0.02510000000000001,0.042815275497268886
20,0.02749999999999997,0.024700000000000055,0.03969981682486832
21,0.0262,0.023700000000000054,0.036892092591151594
22,0.0262,0.024499999999999966,0.03462577183963731
23,0.026000000000000023,0.023399999999999976,0.032932462986791505
24,0.025899999999999923,0.023399999999999976,0.030707049439661203
25,0.025399999999999978,0.023799999999999932,0.02875418488285504
26,0.025000000000000022,0.02290000000000003,0.02710200671455823
27,0.0252,0.022399999999999975,0.025548359405947848
28,0.02400000000000002,0.022600000000000064,0.0241089295654092
29,0.024799999999999933,0.022299999999999986,0.022582190693356097
30,0.024700000000000055,0.022600000000000064,0.021382868819637225
31,0.0242,0.02190000000000003,0.020178627603454517
32,0.024399999999999977,0.022299999999999986,0.01913088084780611
33,0.023700000000000054,0.022499999999999964,0.018228760845959188
34,0.023499999999999965,0.021100000000000008,0.01729496520245448
35,0.02400000000000002,0.022600000000000064,0.01631281905283686
36,0.02290000000000003,0.021600000000000064,0.015482177382218652
37,0.0242,0.02090000000000003,0.014664567026193254
38,0.02310000000000001,0.0232,0.013912622442585416
39,0.023600000000000065,0.021499999999999964,0.01335109950043261
40,0.023499999999999965,0.02090000000000003,0.012680260959314182
41,0.023900000000000032,0.02179999999999993,0.012101730763097293
42,0.02279999999999993,0.02090000000000003,0.011529012899845838
43,0.02300000000000002,0.02090000000000003,0.011024540825164877
44,0.02300000000000002,0.02070000000000005,0.010597224879893475
45,0.022499999999999964,0.021100000000000008,0.010103015245404095
46,0.023499999999999965,0.02079999999999993,0.009743932267301716
47,0.02290000000000003,0.020299999999999985,0.009339692394132727
48,0.022499999999999964,0.020499999999999963,0.008965473965217826
49,0.02310000000000001,0.020199999999999996,0.008574508374149446
50,0.022600000000000064,0.020600000000000063,0.008223789620678872
51,0.022299999999999986,0.02090000000000003,0.00795614433765877
52,0.022399999999999975,0.02070000000000005,0.007607698623614851
53,0.02290000000000003,0.02079999999999993,0.007338063509087079
54,0.022499999999999964,0.020499999999999963,0.007042919233208522
55,0.022199999999999998,0.02079999999999993,0.006823269379092381
56,0.02190000000000003,0.02079999999999993,0.0065643543319310995
57,0.022600000000000064,0.020199999999999996,0.006345786494639469
58,0.022399999999999975,0.020100000000000007,0.00616457808384439
59,0.022299999999999986,0.020600000000000063,0.005934661614592187
60,0.02200000000000002,0.020399999999999974,0.005720386474567931
61,0.02200000000000002,0.020399999999999974,0.005593249635421671
62,0.022600000000000064,0.020199999999999996,0.005407260072242934
63,0.02290000000000003,0.020100000000000007,0.0052160546410596
64,0.02210000000000001,0.020399999999999974,0.005085565553163179
65,0.021700000000000053,0.01990000000000003,0.004923562989861238
66,0.022199999999999998,0.01990000000000003,0.004782115309790242
67,0.022600000000000064,0.020199999999999996,0.004659917574899737
