epoch valid_acc test_acc train_losses
527 0,4371111111111111 0,40470000000000006 0,9286929518876675
528 0,43733333333333335 0,3971 0,9244253676451609
529 0,4425555555555556 0,39949999999999997 0,924048195699018
530 0,4394444444444444 0,39449999999999996 0,9250867459588422
531 0,4412222222222222 0,402 0,9307325446677065
532 0,4385555555555556 0,4004 0,9268381708039495
533 0,44399999999999995 0,4063 0,9269365273906799
534 0,4401111111111111 0,40179999999999993 0,9248929091556344
535 0,4421111111111111 0,4028999999999999 0,9305475655787006
536 0,43700000000000006 0,3961 0,9192934305724983
537 0,44199999999999995 0,3972 0,9228906993737478
538 0,4401111111111111 0,40349999999999997 0,9206135367561957
539 0,4405555555555556 0,39590000000000003 0,9196606281988635
540 0,4368888888888889 0,3981 0,9236041960602035
541 0,4365555555555556 0,3984 0,9148604198844134
542 0,4408888888888889 0,397 0,918537025323171
543 0,4388888888888889 0,39960000000000007 0,9156302194038551
544 0,4378888888888889 0,4075 0,9254039388573813
545 0,4361111111111111 0,3992 0,9153325536293898
546 0,4408888888888889 0,4024 0,9169339216397908
547 0,4424444444444444 0,4072 0,9216562962817575
548 0,4375555555555556 0,395 0,9136347731430373
549 0,4362222222222222 0,3993 0,9130054803308613
550 0,4392222222222222 0,3991 0,9106577484015219
551 0,4405555555555556 0,39670000000000005 0,9156898745519673
552 0,44166666666666665 0,4003 0,9156053262556384
553 0,4368888888888889 0,399 0,9039041025196007
554 0,4382222222222222 0,39579999999999993 0,9157349602904862
555 0,44233333333333336 0,40479999999999994 0,9130229362827575
556 0,4384444444444444 0,4003 0,9062027874107133
557 0,4355555555555556 0,3982 0,9081678379795508
558 0,4402222222222222 0,3951 0,9067182298192007
559 0,4391111111111111 0,39879999999999993 0,9069535154068541
560 0,4425555555555556 0,3954 0,9053252284041422
561 0,4415555555555556 0,39779999999999993 0,9079675936770296
562 0,4368888888888889 0,3981 0,9052040637610201
563 0,4415555555555556 0,3982 0,9028513679604331
564 0,4394444444444444 0,4004 0,903002997179945
565 0,4381111111111111 0,398 0,9012291658067417
566 0,4404444444444444 0,39960000000000007 0,903452253091835
567 0,44199999999999995 0,4003 0,9058361101650192
568 0,4385555555555556 0,40249999999999997 0,9078357499873567
569 0,4382222222222222 0,4 0,9017986184108757
570 0,4372222222222222 0,3964 0,9081942647873998
571 0,43966666666666665 0,4022 0,9074229996004505
572 0,4357777777777778 0,4004 0,9025926816606236
573 0,4394444444444444 0,4 0,9008148305430383
574 0,4425555555555556 0,3961 0,9072656515472663
575 0,43933333333333335 0,39890000000000003 0,9008265549908141
576 0,43700000000000006 0,39549999999999996 0,9038912252394739
577 0,43866666666666665 0,39849999999999997 0,9033049641255133
578 0,43799999999999994 0,40349999999999997 0,9004076173205575
579 0,44133333333333336 0,4054 0,8985469162821056
580 0,4384444444444444 0,3974 0,8979078525911548
581 0,4405555555555556 0,4033 0,8951000974563781
582 0,4327777777777778 0,39249999999999996 0,8938437161331405
583 0,43766666666666665 0,3992 0,8903884321986558
584 0,43766666666666665 0,3962 0,8946354042984055
585 0,43700000000000006 0,4004 0,897171939918381
586 0,4392222222222222 0,39390000000000003 0,891809264699856
587 0,4352222222222222 0,399 0,8940247991484797
588 0,4344444444444444 0,3994 0,8906962089909765
589 0,4358888888888889 0,39579999999999993 0,897343151940557
590 0,43533333333333335 0,3961 0,8928591940931218
591 0,43700000000000006 0,4031 0,8916188919258689
592 0,4384444444444444 0,3933 0,893719336408341
593 0,4278888888888889 0,39660000000000006 0,8940397356441635
594 0,43999999999999995 0,39790000000000003 0,883090352226874
595 0,4334444444444444 0,39760000000000006 0,8892359141104236
596 0,43700000000000006 0,3933 0,8920215389685716
597 0,43300000000000005 0,40079999999999993 0,8902704094698329
598 0,43600000000000005 0,39749999999999996 0,8806324435208372
599 0,4345555555555556 0,3991 0,8891495742840682
600 0,43766666666666665 0,3941 0,8879382455063437
