epoch,valid_acc,test_acc,train_losses
1,0.07999999999999996,0.07179999999999997,0.47262998420745134
2,0.06410000000000005,0.056700000000000084,0.2243905063904822
3,0.05620000000000003,0.04920000000000002,0.17946926465258004
4,0.04970000000000008,0.043200000000000016,0.15054765635170042
5,0.044300000000000006,0.03839999999999999,0.1310374653059989
6,0.041100000000000025,0.03610000000000002,0.11551688988227397
7,0.03939999999999999,0.03500000000000003,0.10285062585491687
8,0.03870000000000007,0.03279999999999994,0.0923018099926412
9,0.035600000000000076,0.031200000000000006,0.0830170384934172
10,0.033600000000000074,0.02939999999999998,0.07529256877489388
11,0.032200000000000006,0.030200000000000005,0.06936158483847976
12,0.03179999999999994,0.028299999999999992,0.06345503796590492
13,0.031000000000000028,0.027200000000000002,0.05810864558909088
14,0.02960000000000007,0.026700000000000057,0.0534727471228689
15,0.03060000000000007,0.027100000000000013,0.04922022936865687
16,0.028299999999999992,0.025600000000000067,0.045621235452126714
17,0.028000000000000025,0.024700000000000055,0.04218705051345751
18,0.02839999999999998,0.02429999999999999,0.03937886881409213
19,0.027100000000000013,0.024700000000000055,0.036299910659436135
20,0.025899999999999923,0.0242,0.033934720740653575
21,0.025700000000000056,0.024499999999999966,0.0314593935420271
22,0.025899999999999923,0.023600000000000065,0.029316629626555367
23,0.0262,0.022499999999999964,0.027442782188300045
24,0.024399999999999977,0.022600000000000064,0.025453789975726976
25,0.024899999999999922,0.023900000000000032,0.02426633829367347
26,0.023900000000000032,0.02210000000000001,0.022460550182731822
27,0.024399999999999977,0.02279999999999993,0.021029009064659477
28,0.0242,0.02200000000000002,0.019835137214977296
29,0.0232,0.022399999999999975,0.018623266333015635
30,0.0232,0.022399999999999975,0.017530954754911364
31,0.024799999999999933,0.02279999999999993,0.01636542282998562
32,0.0242,0.02200000000000002,0.0156199208390899
33,0.02290000000000003,0.021499999999999964,0.014654056114377454
34,0.023399999999999976,0.02200000000000002,0.013896185510093346
35,0.02300000000000002,0.02200000000000002,0.013083849065587856
36,0.02279999999999993,0.022299999999999986,0.01258442525868304
37,0.0242,0.021700000000000053,0.011908087800256907
38,0.023299999999999987,0.02079999999999993,0.011296191179426388
39,0.02310000000000001,0.021299999999999986,0.010709528185543604
40,0.02300000000000002,0.02090000000000003,0.010289727656636388
41,0.02290000000000003,0.021399999999999975,0.00971672662300989
42,0.022199999999999998,0.02190000000000003,0.00934001452231314
43,0.022600000000000064,0.021299999999999986,0.00899681834911462
44,0.022499999999999964,0.02079999999999993,0.008625130098662339
45,0.023499999999999965,0.021299999999999986,0.008159876071149484
46,0.022499999999999964,0.021100000000000008,0.00790254703257233
47,0.02279999999999993,0.021299999999999986,0.007552077897125855
48,0.022600000000000064,0.020399999999999974,0.007327079242677428
49,0.022499999999999964,0.021199999999999997,0.006991458315169439
50,0.02279999999999993,0.021100000000000008,0.006723816759185866
51,0.022299999999999986,0.020600000000000063,0.006544874713872559
52,0.022700000000000053,0.02100000000000002,0.00627638103265781
53,0.022199999999999998,0.021600000000000064,0.0060175867585348895
54,0.02290000000000003,0.02070000000000005,0.005833442743751221
55,0.022700000000000053,0.021100000000000008,0.005651061058451887
56,0.02300000000000002,0.02100000000000002,0.00543184914480662
57,0.022499999999999964,0.02090000000000003,0.005273071118281223
58,0.02310000000000001,0.020499999999999963,0.0050925499870209025
59,0.02300000000000002,0.02090000000000003,0.0049452347529586405
60,0.022700000000000053,0.02079999999999993,0.004804414456011727
61,0.02290000000000003,0.02100000000000002,0.004648503652424552
62,0.02290000000000003,0.02070000000000005,0.004507188987627159
63,0.02190000000000003,0.02100000000000002,0.004393217033648398
64,0.022199999999999998,0.020399999999999974,0.0042680928276968184
65,0.02300000000000002,0.020600000000000063,0.004154642515059095
66,0.022700000000000053,0.02090000000000003,0.004033280756848398
67,0.022199999999999998,0.02070000000000005,0.003925284350989386
68,0.022299999999999986,0.02090000000000003,0.0038284807810850907
69,0.02179999999999993,0.020399999999999974,0.003725015603704378
70,0.022700000000000053,0.020600000000000063,0.0036500668607186526
71,0.022600000000000064,0.02070000000000005,0.003549325175699778
72,0.022600000000000064,0.020399999999999974,0.0034573339963390026
73,0.022399999999999975,0.02079999999999993,0.003389978433842771
74,0.022399999999999975,0.020499999999999963,0.0033235798771784177
75,0.022199999999999998,0.02070000000000005,0.0032414774513745215
76,0.022700000000000053,0.020100000000000007,0.0031675527078914457
77,0.022600000000000064,0.020199999999999996,0.0030957384881912732
78,0.022700000000000053,0.020399999999999974,0.0030315416160738096
79,0.022499999999999964,0.020600000000000063,0.002970204395533074
80,0.022499999999999964,0.02079999999999993,0.002896006299270084
81,0.02279999999999993,0.020499999999999963,0.002840044470358407
82,0.022399999999999975,0.020399999999999974,0.002800620609195903
83,0.022199999999999998,0.01990000000000003,0.0027439617580967022
84,0.02179999999999993,0.020000000000000018,0.002678825114999199
85,0.02179999999999993,0.019600000000000062,0.002622108568175463
86,0.022499999999999964,0.020600000000000063,0.0025730143590772057
87,0.02179999999999993,0.01970000000000005,0.0025349389915936627
88,0.022199999999999998,0.020100000000000007,0.002483250674267765
89,0.022499999999999964,0.020199999999999996,0.0024339791409147436
90,0.022199999999999998,0.020299999999999985,0.002402490223030327
91,0.02210000000000001,0.020199999999999996,0.0023548955380829286
92,0.021499999999999964,0.020600000000000063,0.0023111359067843297
93,0.021499999999999964,0.020499999999999963,0.002274839183082804
94,0.022199999999999998,0.020399999999999974,0.0022338673500053117
95,0.02210000000000001,0.020399999999999974,0.002194536317692837
96,0.022299999999999986,0.020100000000000007,0.002154696342186071
