epoch,valid_acc,test_acc,train_losses
1,0.28600000000000003,0.2808999999999999,2.6353674903512
2,0.2118,0.20440000000000003,1.7608096510171891
3,0.17900000000000005,0.17200000000000004,1.4150144693255424
4,0.16260000000000008,0.15689999999999993,1.2203617963194846
5,0.15549999999999997,0.14629999999999999,1.101416411101818
6,0.14739999999999998,0.13960000000000006,1.0131167186796666
7,0.14129999999999998,0.13129999999999997,0.9439238229393959
8,0.1351,0.12660000000000005,0.8903341053426266
9,0.1312000000000001,0.12060000000000004,0.8554831694066525
10,0.1269,0.11699999999999999,0.8135687854886055
11,0.12479999999999991,0.11429999999999996,0.7854909920692443
12,0.12209999999999999,0.11260000000000003,0.7562916350364685
13,0.119,0.10929999999999995,0.7371507879346609
14,0.11720000000000008,0.10699999999999998,0.7168084897845983
15,0.1147999999999999,0.10470000000000002,0.7016300064325333
16,0.11150000000000004,0.10320000000000007,0.6855309684574604
17,0.10870000000000002,0.10039999999999993,0.6625477896630764
18,0.10829999999999995,0.09870000000000001,0.6563311252743006
19,0.1059,0.09820000000000007,0.6441225155442953
20,0.1049,0.09620000000000006,0.6368154790997506
21,0.10309999999999997,0.0947,0.6167475068569184
22,0.10189999999999999,0.09329999999999994,0.6143325693905354
23,0.1008,0.09250000000000003,0.6000020323693752
24,0.09910000000000008,0.09099999999999997,0.5914399456232786
25,0.09839999999999993,0.08989999999999998,0.5878407680988311
26,0.09660000000000002,0.08929999999999993,0.5783408574014902
27,0.09560000000000002,0.08879999999999999,0.5672496122121811
28,0.09450000000000003,0.08729999999999993,0.5563404687494039
29,0.0928,0.08660000000000001,0.5598282788693905
30,0.09199999999999997,0.08589999999999998,0.553757191002369
31,0.0917,0.08529999999999993,0.5448638593405485
32,0.09179999999999999,0.08429999999999993,0.5462334118038416
33,0.08920000000000006,0.0837,0.5357995876669883
34,0.08950000000000002,0.08379999999999999,0.5238690470904112
35,0.0887,0.08229999999999993,0.5186423344910145
36,0.08779999999999999,0.08140000000000003,0.5193732532858849
37,0.08720000000000006,0.08140000000000003,0.5107912158966065
38,0.08710000000000007,0.08089999999999997,0.5091753061115741
39,0.08729999999999993,0.07940000000000003,0.5031915363669396
40,0.08560000000000001,0.07940000000000003,0.49981778107583524
41,0.08579999999999999,0.07899999999999996,0.4904483473300934
42,0.08510000000000006,0.07810000000000006,0.4895810405537486
43,0.08499999999999996,0.0766,0.4872148598730564
44,0.08410000000000006,0.07729999999999992,0.4787053173035383
45,0.08389999999999997,0.07640000000000002,0.4840491134300828
46,0.08340000000000003,0.07489999999999997,0.47411772213876247
47,0.0827,0.0747000000000001,0.4756626095995307
48,0.0826,0.07510000000000006,0.46749132439494134
49,0.0827,0.0736,0.4677580277249217
50,0.0817,0.07310000000000005,0.45921169482171537
51,0.0816,0.07279999999999998,0.45469574458897116
52,0.08079999999999998,0.0717000000000001,0.45376620441675186
53,0.0806,0.07179999999999997,0.4592360211536288
54,0.07989999999999997,0.07150000000000001,0.45299909472465516
55,0.07920000000000005,0.0716,0.44074547801166775
56,0.07910000000000006,0.07099999999999995,0.4468230455741286
57,0.07810000000000006,0.0707000000000001,0.4460850905999541
58,0.07750000000000001,0.07099999999999995,0.43751766204833986
59,0.07689999999999997,0.07040000000000002,0.43403493948280814
60,0.07650000000000001,0.07010000000000005,0.436978924125433
61,0.07610000000000006,0.06940000000000002,0.43181033719331025
62,0.07650000000000001,0.0687000000000001,0.4309616812691093
63,0.07540000000000002,0.0686,0.42809133619070056
64,0.07479999999999998,0.06810000000000005,0.42344573758542536
65,0.07420000000000004,0.0675,0.4241957274824381
66,0.07440000000000002,0.06689999999999996,0.4187639229372144
67,0.07340000000000002,0.06610000000000005,0.41877521127462386
68,0.07289999999999996,0.06610000000000005,0.41580377880483865
69,0.0726,0.06559999999999999,0.41425126504153015
70,0.07279999999999998,0.06479999999999997,0.40996722895652055
71,0.07199999999999995,0.06470000000000009,0.4052166636660695
72,0.07189999999999996,0.06370000000000009,0.4116243361309171
73,0.07150000000000001,0.06410000000000005,0.4012864739820361
74,0.07099999999999995,0.06359999999999999,0.4049623079970479
75,0.07120000000000004,0.06289999999999996,0.3986257433518767
76,0.07099999999999995,0.06289999999999996,0.39288263030350207
77,0.07040000000000002,0.06240000000000001,0.39389182180166243
78,0.07029999999999992,0.06240000000000001,0.39388160951435564
79,0.06989999999999996,0.061799999999999966,0.39114754188805817
80,0.06979999999999997,0.062000000000000055,0.38897763639688493
81,0.06889999999999996,0.06129999999999991,0.38899413984268905
82,0.0695,0.0615,0.38801143661141396
83,0.06910000000000005,0.06140000000000001,0.38792014319449664
84,0.06899999999999995,0.060799999999999965,0.3828237797319889
85,0.0685,0.06020000000000003,0.38022748604416845
86,0.06779999999999997,0.06020000000000003,0.374782607704401
87,0.06740000000000002,0.06000000000000005,0.3771259714663029
88,0.06729999999999992,0.059599999999999986,0.3747778723016381
