5.69 5.48 821.1519775390625
4.25 3.82 813.1786499023438
3.75 3.35 817.63623046875
3.31 3.0 794.797607421875
3.27 2.86 819.7077026367188
3.08 2.64 797.3800048828125
2.91 2.54 798.2321166992188
2.64 2.35 794.3018188476562
2.63 2.25 789.1561889648438
2.53 2.26 785.6503295898438
2.38 1.99 782.84033203125
2.41 2.12 786.5836181640625
2.32 2.07 792.8865356445312
2.28 1.92 785.454833984375
2.23 1.96 783.6677856445312
2.11 1.88 779.96728515625
2.06 1.86 786.3377075195312
2.04 1.9 783.5637817382812
1.95 1.77 778.4547119140625
1.94 1.78 779.98583984375
2.06 1.81 779.7057495117188
2.01 1.75 780.4627075195312
2.02 1.72 778.2962036132812
1.96 1.73 770.6927490234375
1.84 1.71 775.3486328125
1.94 1.7 771.7593994140625
1.85 1.65 770.0060424804688
1.89 1.69 771.3897705078125
1.77 1.7 766.8794555664062
1.83 1.74 771.3324584960938
1.7 1.67 765.9005737304688
1.75 1.64 766.379638671875
1.81 1.64 762.7921142578125
1.78 1.7 765.2428588867188
1.7 1.64 764.2824096679688
1.81 1.67 764.2012939453125
1.71 1.63 763.1863403320312
1.74 1.65 761.0355834960938
1.75 1.6 760.0149536132812
1.73 1.59 759.8411865234375
1.8 1.64 758.8418579101562
1.73 1.62 756.6350708007812
1.71 1.63 756.5322875976562
1.74 1.62 755.2188110351562
1.72 1.57 755.7435913085938
1.73 1.64 753.7183227539062
1.77 1.58 752.4185791015625
1.73 1.63 753.6085205078125
1.7 1.6 753.1561279296875
1.67 1.64 751.3959350585938
1.68 1.62 750.6098022460938
1.66 1.57 751.4561157226562
1.68 1.61 752.3898315429688
1.7 1.64 748.9981689453125
1.73 1.6 748.5816650390625
1.75 1.63 750.3766479492188
1.65 1.7 750.72412109375
1.66 1.63 747.2042236328125
1.71 1.61 746.9683837890625
1.64 1.65 745.48828125
1.71 1.62 744.5880126953125
1.59 1.58 746.4898071289062
1.59 1.59 745.265869140625
1.61 1.57 744.4974975585938
1.68 1.56 742.0678100585938
1.63 1.55 743.0591430664062
1.63 1.54 741.0836181640625
1.62 1.56 741.8007202148438
1.68 1.53 741.29052734375
1.65 1.57 740.940673828125
1.63 1.55 738.4475708007812
1.6 1.49 739.3226928710938
1.66 1.55 738.9450073242188
1.68 1.52 739.4979858398438
1.67 1.5 737.1261596679688
1.68 1.56 738.2320556640625
1.68 1.55 737.018798828125
1.71 1.49 736.2182006835938
1.6 1.56 735.263671875
1.61 1.5 737.9846801757812
1.59 1.54 736.9857177734375
1.62 1.55 735.5628662109375
1.61 1.5 733.1068725585938
1.6 1.54 734.54150390625
1.7 1.51 732.9635620117188
1.61 1.49 733.803466796875
1.57 1.53 731.1487426757812
1.58 1.52 734.4331665039062
1.58 1.47 731.58203125
1.6 1.49 731.7979125976562
1.61 1.54 730.400634765625
1.57 1.57 730.4237060546875
1.62 1.55 729.7371215820312
1.66 1.54 735.1096801757812
1.56 1.54 728.2044677734375
1.58 1.6 729.1046752929688
1.59 1.53 727.8722534179688
1.66 1.52 727.8500366210938
1.67 1.49 727.0966796875
1.54 1.51 727.9246826171875
1.6 1.52 726.3145751953125
1.55 1.52 729.67529296875
1.58 1.52 726.1629638671875
1.54 1.53 729.3213500976562
1.56 1.44 725.8231811523438
1.59 1.49 724.1480712890625
1.56 1.48 724.4292602539062
1.6 1.52 724.9144897460938
1.55 1.45 724.7977905273438
1.55 1.52 723.1124877929688
1.56 1.43 723.3054809570312
1.5 1.52 722.6619873046875
1.62 1.56 723.486083984375
1.5 1.43 721.7679443359375
1.5 1.49 721.9157104492188
1.49 1.54 721.479736328125
1.55 1.43 722.1671752929688
1.61 1.46 720.6838989257812
1.59 1.45 720.9378051757812
1.46 1.43 720.406982421875
1.52 1.46 719.8914184570312
1.5 1.46 721.0244140625
1.5 1.47 719.2470703125
1.49 1.51 718.7850341796875
1.52 1.47 718.9622802734375
1.54 1.47 719.961669921875
1.61 1.51 721.305419921875
1.57 1.47 718.6524047851562
1.5 1.39 717.6529541015625
1.47 1.46 718.2525634765625
1.57 1.48 716.56689453125
1.64 1.48 717.3297729492188
1.55 1.47 716.9227294921875
1.54 1.46 716.4494018554688
1.53 1.42 715.736083984375
1.5 1.47 715.4832763671875
1.48 1.44 715.318115234375
1.5 1.45 714.5641479492188
1.52 1.45 716.0601196289062
1.48 1.43 716.9498901367188
1.45 1.44 712.9998779296875
1.62 1.4 714.0714111328125
1.44 1.45 715.6136474609375
1.46 1.44 714.0584106445312
1.57 1.37 712.6544799804688
1.48 1.46 712.7363891601562
1.42 1.47 712.2101440429688
1.44 1.42 713.4527587890625
1.49 1.42 712.972412109375
1.52 1.41 712.6923828125
1.5 1.49 710.35693359375
1.46 1.4 711.6629638671875
1.53 1.41 711.7081909179688
1.43 1.41 711.4365844726562
1.57 1.45 711.8418579101562
1.5 1.39 709.1257934570312
1.53 1.45 709.659912109375
1.48 1.41 710.8656005859375
1.58 1.49 710.0197143554688
1.55 1.41 711.3423461914062
1.51 1.37 707.9215087890625
1.48 1.35 708.6873779296875
1.51 1.41 709.4313354492188
1.53 1.37 707.4588623046875
1.5 1.43 708.1084594726562
1.54 1.43 706.9443969726562
1.55 1.38 706.6997680664062
1.55 1.42 708.6281127929688
1.5 1.43 706.9423217773438
1.55 1.37 708.3340454101562
1.42 1.35 706.5656127929688
1.45 1.4 706.1895141601562
1.48 1.43 706.362060546875
1.55 1.43 705.0639038085938
1.53 1.44 705.8636474609375
1.53 1.39 705.2274169921875
1.54 1.41 705.5606689453125
1.44 1.36 704.5242309570312
1.46 1.46 705.3079833984375
1.52 1.47 704.772705078125
1.58 1.42 704.7575073242188
1.51 1.43 703.8614501953125
1.46 1.42 703.8716430664062
1.54 1.44 705.6416625976562
1.63 1.4 704.2938842773438
1.52 1.38 703.6544189453125
1.45 1.39 702.3643798828125
1.54 1.41 702.537353515625
1.48 1.45 703.1968994140625
1.54 1.4 702.5562133789062
1.54 1.39 702.496826171875
1.58 1.42 702.1151733398438
1.46 1.41 701.0845336914062
1.5 1.41 702.4910888671875
1.48 1.42 700.9677124023438
1.52 1.37 700.7584228515625
1.48 1.44 703.9476318359375
1.49 1.35 700.5380859375
1.48 1.41 700.3436889648438
1.54 1.38 701.9940185546875
1.48 1.33 700.8131103515625
1.51 1.4 702.7824096679688
1.53 1.43 701.087890625
1.5 1.38 699.0015258789062
1.59 1.38 699.4321899414062
1.49 1.36 701.1226196289062
1.49 1.41 699.0906372070312
1.44 1.4 699.94580078125
1.44 1.39 700.44482421875
1.51 1.42 697.24462890625
1.5 1.4 700.378173828125
1.44 1.4 698.2385864257812
1.48 1.41 698.2325439453125
1.48 1.33 698.0923461914062
1.52 1.39 698.3161010742188
1.5 1.38 697.0961303710938
1.45 1.35 696.9283447265625
1.55 1.41 697.0885009765625
1.4 1.38 697.1886596679688
1.49 1.38 696.1778564453125
1.53 1.45 697.63330078125
1.51 1.39 696.584716796875
1.53 1.45 696.2493286132812
1.48 1.41 695.3930053710938
1.58 1.38 696.2969360351562
1.43 1.38 696.7591552734375
1.55 1.42 697.5409545898438
1.55 1.39 696.0902099609375
1.53 1.35 696.0983276367188
1.45 1.37 696.6646118164062
1.57 1.37 694.6586303710938
1.47 1.38 694.7147827148438
1.57 1.41 694.518798828125
1.52 1.43 695.5528564453125
1.52 1.45 695.0885009765625
1.47 1.35 695.12158203125
1.51 1.36 693.8018188476562
1.48 1.41 694.24853515625
1.53 1.44 693.6995849609375
1.52 1.39 694.0650024414062
1.54 1.4 697.3170166015625
1.56 1.44 694.6751098632812
1.55 1.4 693.039794921875
1.55 1.37 693.5659790039062
1.47 1.4 693.5916137695312
1.54 1.39 693.1134033203125
1.59 1.43 693.3314819335938
1.49 1.4 691.4749755859375
1.52 1.39 691.7921752929688
1.46 1.36 693.8837890625
1.41 1.4 692.8307495117188
1.49 1.37 692.4480590820312
1.49 1.4 692.7026977539062
1.5 1.38 691.5185546875
1.56 1.42 690.9451904296875
1.51 1.36 691.2009887695312
1.57 1.45 690.6229248046875
1.49 1.35 691.4734497070312
1.56 1.31 692.646728515625
1.5 1.37 691.0198974609375
1.54 1.35 693.1646118164062
1.49 1.35 690.7109375
1.55 1.33 690.4981689453125
1.56 1.37 691.4027099609375
1.46 1.38 689.759765625
1.48 1.36 689.5383911132812
1.45 1.34 689.5302734375
1.48 1.32 690.7840576171875
1.53 1.37 690.6807861328125
1.5 1.32 690.7626342773438
1.55 1.39 689.78369140625
1.49 1.37 692.2677001953125
1.54 1.34 688.7617797851562
1.53 1.41 689.1318969726562
1.51 1.32 689.9597778320312
1.46 1.37 694.7192993164062
1.54 1.4 689.0111694335938
1.51 1.39 689.5689697265625
1.55 1.34 689.0199584960938
1.46 1.34 692.8267211914062
1.46 1.4 690.09375
1.54 1.39 691.2083740234375
1.55 1.31 688.8362426757812
1.49 1.33 689.3148193359375
1.54 1.38 689.2498168945312
1.51 1.34 688.0153198242188
1.44 1.38 688.5667114257812
1.6 1.34 689.2796020507812
1.53 1.33 688.4598388671875
1.56 1.34 687.9776000976562
1.53 1.34 688.1112060546875
1.52 1.36 688.259521484375
1.53 1.36 688.7806396484375
1.5 1.3 686.9744262695312
1.51 1.3 689.7033081054688
1.53 1.38 687.9357299804688
1.53 1.36 687.0343017578125
1.51 1.39 690.268798828125
1.54 1.36 688.8807373046875
1.57 1.38 687.2340087890625
1.52 1.38 687.80908203125
1.53 1.38 687.9016723632812
1.54 1.31 687.8086547851562
1.63 1.4 686.6279296875
1.47 1.41 688.8753051757812
1.54 1.37 688.7402954101562
1.52 1.31 687.3240966796875
1.6 1.38 686.4010620117188
1.62 1.36 687.45458984375
1.55 1.39 686.5719604492188
1.57 1.43 688.3474731445312
1.56 1.4 686.8421630859375
1.51 1.35 685.522216796875
1.53 1.38 687.506591796875
1.62 1.41 687.3059692382812
1.57 1.4 686.6050415039062
1.58 1.35 685.918212890625
1.57 1.38 686.4205322265625
1.52 1.39 687.038330078125
1.48 1.38 686.018310546875
1.63 1.36 685.9586181640625
1.57 1.36 685.5263671875
1.5 1.28 689.3704833984375
1.53 1.37 685.5253295898438
1.52 1.43 685.65869140625
1.54 1.41 686.754150390625
1.53 1.34 685.5802612304688
1.52 1.34 684.9850463867188
1.48 1.38 685.2152099609375
1.56 1.44 685.1965942382812
1.57 1.43 685.4149780273438
1.46 1.36 685.8331298828125
1.48 1.33 685.0982666015625
1.52 1.38 685.976806640625
1.6 1.37 686.714599609375
1.48 1.34 687.9628295898438
1.5 1.4 684.9527587890625
1.44 1.33 686.0177001953125
1.49 1.36 687.0904541015625
1.53 1.37 686.1702880859375
1.53 1.39 688.1870727539062
1.52 1.39 685.1240234375
1.52 1.39 685.7786254882812
1.53 1.34 685.4864501953125
1.56 1.37 686.1463623046875
1.56 1.32 685.9801635742188
1.54 1.35 685.1553344726562
1.52 1.36 684.2085571289062
1.53 1.37 684.1599731445312
1.59 1.36 684.65283203125
1.61 1.36 685.8924560546875
1.53 1.35 687.0194702148438
1.51 1.34 686.2161865234375
1.53 1.32 684.6556396484375
1.49 1.38 685.292236328125
1.51 1.35 685.8754272460938
1.52 1.35 684.8369750976562
1.51 1.35 683.6150512695312
1.51 1.35 685.03662109375
1.51 1.36 684.15234375
1.49 1.32 684.6025390625
1.6 1.33 684.861572265625
1.48 1.33 684.88427734375
1.56 1.35 684.8778076171875
1.46 1.34 688.1116943359375
1.51 1.34 685.1880493164062
1.59 1.38 685.3880615234375
1.56 1.37 686.720703125
1.49 1.34 684.3147583007812
1.55 1.4 684.01123046875
1.65 1.33 683.2747802734375
1.6 1.3 685.6920776367188
1.52 1.35 687.2779541015625
1.51 1.36 684.0305786132812
1.59 1.39 685.296875
1.59 1.33 686.8167724609375
1.51 1.37 686.209228515625
1.49 1.36 684.4058837890625
1.48 1.37 684.15625
1.58 1.39 684.2161254882812
1.48 1.33 684.714111328125
1.44 1.34 685.24658203125
1.53 1.36 685.2691650390625
1.54 1.4 684.9368286132812
1.56 1.38 684.9284057617188
1.54 1.43 685.3352661132812
1.49 1.36 686.001220703125
1.49 1.36 684.466796875
1.57 1.38 682.8584594726562
1.59 1.4 683.9559936523438
1.58 1.41 683.2665405273438
1.48 1.33 684.2755737304688
1.57 1.35 686.9580688476562
1.59 1.43 684.2451171875
1.51 1.36 684.6723022460938
1.51 1.39 684.5023803710938
1.53 1.36 684.2271118164062
1.54 1.38 683.5192260742188
1.55 1.38 684.0781860351562
1.5 1.38 682.9103393554688
1.47 1.31 684.1116943359375
1.51 1.33 684.65625
1.55 1.35 686.5669555664062
1.51 1.32 685.3750610351562
1.52 1.3 685.2057495117188
1.45 1.31 683.7574462890625
1.49 1.41 684.9557495117188
1.54 1.37 684.5792236328125
1.53 1.38 684.2180786132812
1.54 1.36 683.136474609375
1.51 1.36 683.2838745117188
1.59 1.33 684.119384765625
1.57 1.35 683.745849609375
1.61 1.37 687.11083984375
1.49 1.34 683.7586059570312
1.6 1.35 684.0143432617188
1.54 1.4 683.5030517578125
1.52 1.34 684.7747192382812
1.54 1.36 684.6854858398438
1.57 1.34 684.72412109375
1.51 1.32 683.3851928710938
1.47 1.33 684.5081176757812
1.53 1.38 683.137939453125
1.58 1.35 684.4210205078125
1.51 1.35 682.8618774414062
1.52 1.33 684.745849609375
1.53 1.34 686.7674560546875
1.59 1.33 684.537841796875
1.58 1.32 683.7365112304688
1.47 1.34 683.9691162109375
1.49 1.34 684.10498046875
1.59 1.37 684.0913696289062
1.51 1.36 683.5104370117188
1.52 1.31 682.7446899414062
1.56 1.37 684.0330200195312
1.58 1.34 683.9616088867188
1.54 1.34 683.4555053710938
1.5 1.34 684.9046630859375
1.54 1.34 683.2576904296875
1.5 1.37 683.6600952148438
1.51 1.42 684.6235961914062
1.53 1.4 682.6014404296875
1.5 1.39 683.3265380859375
1.59 1.39 685.0614013671875
1.44 1.34 683.3329467773438
1.49 1.35 684.0991821289062
1.58 1.34 682.543212890625
1.49 1.38 683.9359741210938
1.57 1.38 684.6546630859375
1.59 1.35 682.9154052734375
1.5 1.38 683.57275390625
1.49 1.3 683.1973266601562
1.46 1.34 682.4849853515625
1.52 1.36 682.8057250976562
1.57 1.41 683.3340454101562
1.54 1.33 684.4093627929688
1.51 1.3 683.9697875976562
1.57 1.34 683.9725341796875
1.48 1.43 684.7381591796875
1.49 1.34 684.6641845703125
1.47 1.41 684.297119140625
1.56 1.37 682.217529296875
1.63 1.4 682.0262451171875
1.51 1.38 683.4552612304688
1.49 1.37 685.0714721679688
1.51 1.35 683.9061889648438
1.47 1.37 683.7068481445312
1.51 1.38 682.9072875976562
1.52 1.34 682.9757690429688
