epoch,valid_acc,test_acc,train_losses
1,0.033499999999999974,0.03279999999999994,34718.046875
2,0.026000000000000023,0.026499999999999968,34696.73046875
3,0.021399999999999975,0.02090000000000003,34680.62109375
4,0.021600000000000064,0.02090000000000003,34665.80078125
5,0.02070000000000005,0.020499999999999963,34652.16796875
6,0.018299999999999983,0.018199999999999994,34639.125
7,0.01860000000000006,0.018100000000000005,34626.4375
8,0.01770000000000005,0.018000000000000016,34613.60546875
9,0.016900000000000026,0.018000000000000016,34600.81640625
10,0.017799999999999927,0.018199999999999994,34588.65234375
11,0.018000000000000016,0.018199999999999994,34576.05078125
12,0.018100000000000005,0.01760000000000006,34563.56640625
13,0.017799999999999927,0.017799999999999927,34551.36328125
14,0.017199999999999993,0.01849999999999996,34538.55859375
15,0.018299999999999983,0.01749999999999996,34526.41015625
16,0.018299999999999983,0.01849999999999996,34514.2734375
17,0.01770000000000005,0.018100000000000005,34501.8203125
18,0.017799999999999927,0.01760000000000006,34489.765625
19,0.01770000000000005,0.017799999999999927,34477.44140625
20,0.01739999999999997,0.017900000000000027,34465.25390625
21,0.016700000000000048,0.017299999999999982,34453.0234375
22,0.017000000000000015,0.018399999999999972,34440.9765625
23,0.01749999999999996,0.01770000000000005,34428.80859375
24,0.017100000000000004,0.01870000000000005,34416.92578125
25,0.016799999999999926,0.017299999999999982,34404.44921875
26,0.018100000000000005,0.017900000000000027,34392.71484375
27,0.017299999999999982,0.01849999999999996,34380.71484375
28,0.017100000000000004,0.017900000000000027,34368.37890625
29,0.018000000000000016,0.017199999999999993,34356.41796875
30,0.018000000000000016,0.018299999999999983,34344.37890625
31,0.017100000000000004,0.01749999999999996,34332.609375
32,0.017799999999999927,0.017100000000000004,34320.3984375
33,0.018100000000000005,0.01760000000000006,34308.546875
34,0.01739999999999997,0.017900000000000027,34296.73046875
35,0.01739999999999997,0.017199999999999993,34285.13671875
36,0.01749999999999996,0.017199999999999993,34273.0078125
37,0.018000000000000016,0.017799999999999927,34261.1640625
38,0.017900000000000027,0.018000000000000016,34249.23828125
39,0.01870000000000005,0.018000000000000016,34237.2734375
40,0.017199999999999993,0.017799999999999927,34225.5390625
41,0.017900000000000027,0.01770000000000005,34213.62109375
42,0.017299999999999982,0.018100000000000005,34202.015625
43,0.017100000000000004,0.017900000000000027,34190.3671875
44,0.01639999999999997,0.018100000000000005,34178.40234375
45,0.018000000000000016,0.01739999999999997,34166.42578125
46,0.016700000000000048,0.01770000000000005,34154.8203125
47,0.017100000000000004,0.017299999999999982,34143.33203125
48,0.017100000000000004,0.01770000000000005,34131.26171875
49,0.01739999999999997,0.017100000000000004,34119.58984375
50,0.016799999999999926,0.017199999999999993,34107.96484375
51,0.01760000000000006,0.018399999999999972,34096.34375
52,0.016900000000000026,0.018900000000000028,34084.6171875
53,0.01749999999999996,0.01739999999999997,34072.65625
54,0.017299999999999982,0.01739999999999997,34061.234375
55,0.017299999999999982,0.01770000000000005,34049.4921875
56,0.017100000000000004,0.017900000000000027,34037.78515625
57,0.018299999999999983,0.017100000000000004,34026.15625
58,0.017299999999999982,0.01760000000000006,34014.30078125
59,0.01770000000000005,0.017199999999999993,34002.71484375
60,0.017100000000000004,0.017100000000000004,33991.0859375
61,0.017199999999999993,0.01749999999999996,33979.38671875
62,0.01760000000000006,0.01739999999999997,33967.94140625
63,0.018000000000000016,0.01770000000000005,33956.3359375
64,0.016700000000000048,0.017299999999999982,33944.71875
65,0.017000000000000015,0.018100000000000005,33932.9609375
66,0.01649999999999996,0.017100000000000004,33921.515625
67,0.016900000000000026,0.01870000000000005,33909.8828125
68,0.01749999999999996,0.017799999999999927,33897.90625
69,0.016799999999999926,0.01760000000000006,33886.59765625
70,0.016799999999999926,0.018299999999999983,33875.08984375
71,0.01760000000000006,0.017199999999999993,33863.47265625
72,0.017100000000000004,0.018000000000000016,33852.2109375
73,0.016900000000000026,0.018299999999999983,33840.62109375
74,0.016900000000000026,0.018199999999999994,33829.14453125
75,0.01760000000000006,0.017900000000000027,33817.51171875
76,0.01639999999999997,0.018399999999999972,33806.16015625
77,0.017299999999999982,0.018399999999999972,33794.6015625
78,0.01749999999999996,0.017799999999999927,33782.71875
79,0.017199999999999993,0.018299999999999983,33771.2890625
80,0.018100000000000005,0.018900000000000028,33759.80859375
81,0.017199999999999993,0.01849999999999996,33748.18359375
82,0.016799999999999926,0.018199999999999994,33736.73828125
83,0.017299999999999982,0.018199999999999994,33725.328125
84,0.016700000000000048,0.018100000000000005,33713.8203125
85,0.017100000000000004,0.01760000000000006,33702.40234375
86,0.017000000000000015,0.01970000000000005,33690.8046875
87,0.017000000000000015,0.019399999999999973,33679.4296875
88,0.017299999999999982,0.019000000000000017,33667.765625
89,0.017100000000000004,0.018199999999999994,33656.3515625
90,0.017199999999999993,0.01860000000000006,33645.0234375
91,0.017799999999999927,0.01860000000000006,33633.578125
92,0.01770000000000005,0.01749999999999996,33621.9765625
93,0.01749999999999996,0.01849999999999996,33610.21875
94,0.016900000000000026,0.018299999999999983,33599.07421875
95,0.017900000000000027,0.018199999999999994,33588.03125
96,0.017199999999999993,0.018799999999999928,33575.98828125
97,0.017299999999999982,0.017799999999999927,33564.74609375
98,0.01660000000000006,0.018399999999999972,33553.10546875
99,0.017000000000000015,0.01849999999999996,33541.8984375
100,0.016799999999999926,0.018799999999999928,33530.45703125
101,0.01749999999999996,0.01760000000000006,33518.66796875
102,0.018100000000000005,0.017900000000000027,33507.61328125
103,0.017100000000000004,0.01849999999999996,33496.05859375
104,0.01870000000000005,0.01849999999999996,33484.57421875
105,0.018299999999999983,0.018000000000000016,33473.39453125
106,0.017799999999999927,0.018000000000000016,33461.765625
107,0.01749999999999996,0.018299999999999983,33450.57421875
108,0.017299999999999982,0.01860000000000006,33438.94140625
109,0.017000000000000015,0.01849999999999996,33427.6015625
110,0.01760000000000006,0.01849999999999996,33416.01953125
111,0.017900000000000027,0.01770000000000005,33404.93359375
112,0.017299999999999982,0.01849999999999996,33393.21875
113,0.01749999999999996,0.01749999999999996,33381.69140625
114,0.01739999999999997,0.018000000000000016,33370.68359375
115,0.01749999999999996,0.018100000000000005,33359.16796875
116,0.018000000000000016,0.018299999999999983,33347.70703125
117,0.018399999999999972,0.01749999999999996,33336.29296875
118,0.017900000000000027,0.01849999999999996,33324.96875
119,0.018100000000000005,0.01749999999999996,33313.59765625
120,0.017000000000000015,0.01770000000000005,33302.1953125
121,0.017299999999999982,0.018100000000000005,33290.78515625
122,0.01760000000000006,0.01849999999999996,33279.48828125
123,0.018000000000000016,0.018100000000000005,33267.87109375
