epoch,valid_acc,test_acc,train_losses
189,2.06,1.94,26685.349609375
190,2.03,2.09,26686.814453125
191,1.96,2.0,26688.38671875
192,2.05,1.97,26672.845703125
193,1.88,1.78,26661.55859375
194,2.05,1.95,26663.49609375
195,1.88,2.05,26654.412109375
196,2.05,2.02,26650.84375
197,1.99,2.0,26640.4921875
198,1.95,1.95,26635.80859375
199,2.1,2.03,26639.533203125
200,2.03,1.86,26618.427734375
201,2.08,2.08,26616.66796875
202,1.97,2.11,26612.98828125
203,2.01,2.0,26601.546875
204,2.01,1.92,26593.140625
205,2.03,1.9,26584.021484375
206,2.0,2.16,26581.5625
207,1.96,1.94,26583.02734375
208,2.08,1.96,26566.51171875
209,2.14,1.93,26560.91015625
210,2.05,1.86,26551.181640625
211,1.99,2.27,26549.921875
212,2.02,1.95,26542.21875
213,2.15,2.06,26534.013671875
214,2.05,1.88,26523.25
215,2.06,1.97,26525.072265625
216,2.15,2.11,26515.119140625
217,2.06,1.85,26509.025390625
218,2.07,2.23,26505.701171875
219,1.94,2.02,26500.646484375
220,2.0,1.93,26488.873046875
221,2.11,1.97,26494.7890625
222,2.01,2.13,26480.880859375
223,2.05,2.0,26470.0234375
224,1.94,2.14,26469.05078125
225,2.19,2.15,26465.544921875
226,2.09,2.09,26455.890625
227,1.93,1.91,26451.66015625
228,1.87,1.94,26440.33984375
229,1.92,1.98,26426.443359375
230,2.21,2.05,26433.39453125
231,2.09,1.8,26416.4375
232,1.92,2.01,26409.82421875
233,2.06,2.12,26413.3984375
234,2.01,1.98,26403.05078125
235,1.97,1.98,26396.75
236,2.2,2.06,26386.208984375
237,2.01,1.98,26383.630859375
238,2.03,1.94,26371.224609375
239,2.11,2.08,26365.798828125
240,1.94,2.07,26354.181640625
241,2.09,1.97,26347.462890625
242,2.13,1.89,26352.416015625
243,2.13,1.87,26346.431640625
244,1.99,1.84,26339.0625
245,2.22,1.99,26331.935546875
246,2.24,2.23,26320.099609375
247,1.9,1.82,26305.943359375
248,1.93,1.86,26312.560546875
249,2.01,1.88,26307.51953125
250,2.1,1.94,26308.484375
251,2.14,1.95,26292.326171875
252,1.96,1.89,26286.48828125
253,1.91,1.87,26279.150390625
254,1.98,1.94,26280.50390625
255,2.05,2.05,26268.375
256,2.05,1.9,26264.732421875
257,2.03,2.05,26255.740234375
258,1.95,1.89,26243.416015625
259,2.01,1.93,26248.0859375
260,1.93,1.84,26228.869140625
261,2.06,2.13,26232.98046875
262,2.05,1.7,26220.103515625
263,1.97,2.0,26216.509765625
264,1.91,1.92,26210.767578125
265,1.97,2.13,26208.1875
266,2.06,2.06,26199.634765625
267,1.94,1.86,26195.001953125
268,2.0,1.99,26187.67578125
269,1.88,2.0,26186.13671875
270,1.99,2.15,26171.349609375
271,2.03,2.03,26160.0078125
272,2.0,2.0,26151.822265625
273,2.1,2.09,26156.87890625
274,1.97,2.04,26149.21875
275,2.02,1.95,26137.642578125
276,2.19,1.81,26138.978515625
277,2.13,1.92,26134.607421875
278,2.04,1.97,26115.48046875
279,2.01,2.03,26106.130859375
280,1.94,1.89,26108.888671875
281,1.99,1.93,26093.693359375
282,1.95,2.0,26089.96484375
283,2.07,2.18,26090.53125
284,2.04,2.1,26082.353515625
285,1.94,1.97,26075.62890625
286,2.02,1.99,26073.013671875
287,2.06,1.89,26060.755859375
288,2.08,1.94,26057.875
289,2.07,2.01,26054.9296875
290,2.04,1.91,26048.4296875
291,2.09,1.9,26035.501953125
292,2.61,2.57,26032.775390625
293,2.06,1.79,26026.8828125
294,2.09,1.89,26020.318359375
295,1.98,1.91,26012.7890625
296,2.11,2.06,26003.53125
297,2.13,1.97,25989.169921875
298,2.11,1.93,25996.509765625
299,2.02,1.96,25988.30859375
300,2.04,1.78,25980.025390625
301,1.99,2.0,25971.5234375
302,2.0,1.87,25965.248046875
303,1.97,1.81,25960.81640625
304,2.0,1.98,25960.99609375
305,1.99,1.95,25951.333984375
306,1.86,2.02,25947.904296875
307,1.9,1.96,25940.259765625
308,1.99,1.9,25921.00390625
309,1.92,1.92,25927.01171875
310,1.97,1.94,25916.68359375
311,1.86,2.05,25916.470703125
312,2.09,2.01,25904.3984375
313,2.14,1.83,25900.583984375
314,2.12,1.79,25896.373046875
315,2.11,1.99,25885.1015625
316,1.98,1.95,25883.076171875
317,2.05,2.02,25877.173828125
318,2.01,1.93,25862.802734375
319,2.14,1.92,25863.939453125
320,1.95,1.96,25856.767578125
321,2.07,1.97,25850.056640625
322,2.07,1.95,25837.326171875
323,2.06,1.91,25832.587890625
324,2.11,1.97,25832.9765625
325,2.14,1.96,25818.736328125
326,1.94,2.01,25815.330078125
327,2.02,2.0,25812.62109375
328,2.12,2.09,25796.357421875
329,2.05,1.83,25798.595703125
330,2.01,1.97,25787.419921875
331,1.81,1.91,25779.546875
332,2.02,2.1,25773.732421875
333,2.02,2.0,25776.04296875
334,1.95,1.81,25770.046875
335,1.99,2.11,25758.48046875
336,2.0,2.03,25744.521484375
337,2.15,1.96,25747.400390625
338,1.93,1.98,25744.732421875
339,1.95,1.94,25726.298828125
340,2.09,1.81,25729.673828125
341,2.22,2.09,25712.662109375
342,2.11,1.87,25721.767578125
343,1.99,2.13,25701.87890625
344,2.11,1.94,25694.4765625
345,2.11,2.09,25702.427734375
346,1.92,1.9,25697.537109375
347,1.84,1.99,25679.748046875
348,2.09,1.86,25684.31640625
349,2.1,2.01,25668.830078125
350,1.88,1.94,25664.53515625
351,2.12,1.96,25654.119140625
352,2.06,1.79,25651.32421875
353,2.07,1.91,25648.388671875
354,2.1,2.11,25640.6328125
355,1.95,2.0,25632.791015625
356,2.0,2.12,25620.552734375
357,2.09,2.0,25625.9140625
358,1.96,1.86,25617.23046875
359,2.24,2.04,25619.111328125
360,2.16,2.0,25597.51171875
361,2.01,1.89,25591.88671875
362,2.02,1.85,25593.548828125
363,2.1,1.94,25572.748046875
364,2.12,1.96,25577.9921875
365,2.18,1.97,25565.92578125
366,2.05,1.96,25564.77734375
367,2.23,1.95,25559.314453125
368,2.09,1.9,25545.65625
369,2.14,1.78,25549.736328125
370,1.97,1.97,25542.26171875
371,2.04,1.85,25535.419921875
372,2.11,2.02,25523.6171875
373,2.04,1.8,25517.7109375
374,2.18,1.86,25508.86328125
375,2.08,2.1,25506.689453125
376,1.93,2.01,25494.142578125
377,2.18,1.86,25490.41796875
378,2.1,2.03,25491.041015625
379,2.01,2.26,25490.669921875
380,1.97,2.09,25477.5078125
381,2.04,1.82,25471.8203125
382,2.17,2.25,25468.46875
383,2.03,1.86,25457.08203125
384,2.1,1.97,25454.548828125
385,2.33,1.96,25440.982421875
386,2.1,2.17,25442.181640625
387,2.05,1.91,25435.40234375
388,1.96,1.75,25419.154296875
389,2.03,1.8,25419.396484375
390,2.09,1.96,25412.123046875
391,2.13,2.15,25410.5625
392,2.13,2.01,25407.00390625
393,2.05,1.99,25406.34375
394,2.0,1.97,25392.529296875
395,2.05,1.79,25391.626953125
396,2.11,2.06,25383.8828125
397,1.9,2.04,25369.62890625
398,2.2,1.98,25360.74609375
399,2.07,2.02,25366.841796875
400,2.08,1.91,25353.853515625
401,2.01,1.96,25341.896484375
402,2.11,1.82,25339.091796875
403,2.21,1.9,25332.912109375
404,2.37,2.08,25330.22265625
405,2.16,1.83,25316.853515625
406,2.13,2.0,25317.154296875
407,2.21,2.04,25309.71484375
408,2.05,2.15,25308.955078125
409,2.22,1.89,25308.521484375
410,2.14,2.13,25287.23828125
411,1.95,1.81,25288.91015625
412,2.07,1.85,25274.1796875
413,2.08,1.92,25274.517578125
414,2.07,1.95,25263.818359375
415,1.93,1.84,25261.224609375
416,2.12,1.93,25257.099609375
417,2.13,1.85,25250.0078125
418,2.1,1.87,25235.275390625
419,2.2,1.89,25235.89453125
420,2.01,2.05,25225.76953125
421,2.58,2.47,25227.48828125
422,2.08,1.94,25222.623046875
423,2.14,2.08,25212.83203125
424,1.99,1.83,25206.603515625
425,2.12,2.19,25193.64453125
426,2.09,1.79,25196.615234375
427,2.1,1.8,25180.4375
428,1.95,1.92,25184.072265625
429,2.09,1.94,25183.779296875
430,2.12,1.81,25163.486328125
431,2.24,1.95,25155.115234375
432,2.38,2.25,25160.849609375
433,2.23,1.99,25141.61328125
434,2.26,1.84,25140.017578125
435,2.21,2.07,25139.513671875
436,2.21,2.08,25137.787109375
437,1.96,1.85,25126.267578125
438,2.55,2.3,25119.369140625
439,1.94,2.1,25111.447265625
440,2.06,1.96,25105.107421875
441,1.97,2.18,25103.66796875
442,2.01,1.84,25086.1015625
443,1.92,1.79,25081.6640625
444,2.05,1.9,25079.037109375
445,2.1,1.84,25077.890625
446,1.99,2.05,25063.65625
447,2.03,2.14,25054.2890625
448,2.18,2.22,25056.365234375
449,2.04,1.91,25047.412109375
450,2.01,2.04,25047.21875
451,2.14,2.15,25025.384765625
452,2.08,2.19,25033.859375
453,2.02,2.07,25020.919921875
454,1.95,1.99,25015.11328125
455,2.27,2.08,25010.2578125
456,2.43,2.02,25009.412109375
457,2.11,1.92,24996.67578125
458,2.06,2.2,24992.228515625
459,1.91,1.87,24997.580078125
460,1.98,1.82,24980.453125
461,2.09,1.81,24979.595703125
462,2.25,2.08,24976.392578125
463,2.0,1.92,24970.123046875
464,2.01,1.99,24957.451171875
465,2.0,2.04,24949.943359375
466,2.05,1.91,24948.751953125
467,2.07,1.82,24939.51953125
468,2.21,1.86,24933.244140625
469,2.04,2.02,24925.6328125
470,2.02,1.91,24921.896484375
471,1.98,2.04,24909.259765625
472,2.22,1.94,24907.369140625
473,2.04,1.74,24903.39453125
474,2.09,1.9,24891.251953125
475,2.09,1.98,24891.7109375
476,2.12,1.95,24889.060546875
477,2.05,1.95,24879.865234375
478,2.07,1.91,24869.09765625
479,2.0,1.89,24867.869140625
480,2.06,2.11,24861.775390625
481,2.21,2.06,24854.0859375
482,2.06,1.99,24851.640625
483,2.09,1.91,24846.974609375
484,2.14,2.05,24829.48046875
485,1.98,1.88,24838.35546875
486,2.1,2.04,24823.705078125
487,1.95,2.07,24818.744140625
488,1.94,1.85,24815.634765625
489,1.86,1.82,24803.79296875
490,1.95,1.91,24800.771484375
491,2.11,1.86,24795.126953125
492,1.91,1.93,24778.0234375
493,2.0,1.91,24788.49609375
494,2.06,1.88,24773.888671875
495,1.98,1.8,24773.328125
496,2.05,2.01,24762.208984375
497,2.11,2.03,24762.296875
498,2.0,1.87,24758.046875
499,1.91,2.07,24744.330078125
500,1.99,2.02,24733.529296875
501,1.97,2.0,24734.060546875
502,1.9,1.93,24729.19140625
503,2.04,1.83,24719.080078125
504,2.31,1.79,24717.517578125
505,2.06,1.96,24704.365234375
506,1.93,1.84,24704.876953125
507,2.03,1.9,24693.140625
508,1.88,2.0,24687.220703125
509,2.0,2.12,24686.455078125
510,2.11,1.86,24677.771484375
511,1.94,1.83,24675.515625
512,2.57,2.04,24667.91015625
513,2.01,1.99,24656.17578125
514,2.0,2.11,24659.123046875
515,1.79,1.9,24649.2890625
516,2.01,2.09,24638.283203125
517,2.04,1.72,24640.47265625
518,1.92,1.99,24636.1640625
519,1.96,1.9,24630.83203125
520,1.97,2.09,24622.03515625
521,1.97,1.83,24622.1484375
522,1.9,1.71,24614.515625
523,1.88,1.97,24604.349609375
524,2.14,1.97,24606.501953125
525,1.95,1.92,24592.154296875
526,2.05,1.88,24590.240234375
527,2.14,2.07,24571.73046875
528,2.47,2.45,24576.630859375
529,2.06,2.08,24565.767578125
530,1.83,2.05,24561.693359375
531,2.04,2.07,24553.92578125
532,2.16,2.03,24548.0546875
533,1.94,1.94,24548.705078125
534,2.05,2.0,24546.859375
535,2.08,1.88,24533.15625
536,2.0,1.82,24531.953125
537,2.04,2.11,24514.98046875
538,1.91,1.85,24523.70703125
539,2.06,1.99,24509.9921875
540,1.96,2.02,24495.7265625
541,2.07,1.94,24496.24609375
542,2.03,1.89,24493.880859375
543,1.97,1.91,24478.5546875
544,2.12,2.04,24478.71484375
545,2.05,1.89,24476.595703125
546,1.99,2.07,24466.216796875
547,1.93,1.93,24467.166015625
548,2.02,2.13,24457.306640625
549,1.97,1.92,24451.6796875
550,2.04,1.99,24443.861328125
551,2.07,2.0,24437.064453125
552,2.11,1.85,24431.248046875
553,1.98,1.9,24420.10546875
554,2.1,2.01,24414.466796875
555,2.15,1.85,24415.470703125
556,2.05,1.85,24402.255859375
557,2.08,1.91,24406.150390625
558,1.99,1.84,24393.20703125
559,2.06,1.74,24395.7265625
560,2.08,1.9,24379.376953125
561,1.97,1.87,24381.54296875
562,2.16,2.03,24367.767578125
563,2.19,2.22,24373.087890625
564,2.24,1.95,24362.740234375
565,2.24,2.05,24362.576171875
566,2.31,1.96,24350.36328125
567,2.2,1.9,24332.74609375
568,1.97,1.8,24339.400390625
569,2.1,2.14,24327.060546875
570,2.08,1.98,24321.611328125
571,1.97,2.0,24319.638671875
572,2.04,1.93,24308.9765625
573,2.12,2.14,24312.40625
574,2.02,1.81,24302.484375
575,2.02,1.95,24296.015625
576,2.13,2.06,24291.13671875
577,2.03,1.95,24288.931640625
578,2.14,1.97,24279.275390625
579,1.92,2.15,24271.0234375
580,2.14,2.05,24262.84765625
581,2.15,1.97,24264.560546875
582,1.96,1.77,24248.45703125
583,1.89,1.96,24249.859375
584,2.03,1.83,24249.46875
585,2.13,2.02,24247.685546875
586,2.04,1.91,24231.095703125
587,1.91,2.05,24234.927734375
588,1.97,1.94,24219.869140625
589,1.95,1.79,24221.15234375
590,2.14,2.14,24210.173828125
591,2.2,1.76,24198.205078125
592,2.05,1.95,24198.2890625
593,2.1,2.03,24191.263671875
594,2.05,1.93,24185.82421875
595,1.98,1.94,24175.62890625
596,2.05,1.83,24181.185546875
597,2.07,1.92,24163.611328125
598,2.07,1.97,24156.087890625
599,2.08,1.95,24159.15625
600,2.01,1.86,24152.48828125
