,kl,loss,train_acc,val_acc,xe
0,7616760.6787491115,5401.739592256407,0.3168532338308458,0.42436305732484075,1.8733265178798357
1,8078288.549751244,218396.9359713474,0.43956556503198296,0.460390127388535,1.5433085226555114
2,8114844.516346837,219398.0279899793,0.47663468372423595,0.5051751592356688,1.4543165113371828
3,8151904.01705757,220405.91581722,0.5005774697938877,0.5189092356687898,1.3935667910131904
4,8188616.740227434,221414.39862396874,0.517612828713575,0.5356289808917197,1.3520877932349926
5,8223931.86673774,222360.46858583766,0.5367581734186212,0.5408041401273885,1.3078617714530794
6,8258889.638592751,223350.08368953157,0.5515724946695096,0.552547770700637,1.2780265240442186
7,8289891.192963753,224236.07309272158,0.5612340085287847,0.5591162420382165,1.2449721470739965
8,8317756.1787491115,225049.28280710216,0.572272565742715,0.5798168789808917,1.2249249370706445
9,8342490.929637527,225714.3147563201,0.5765813788201848,0.5726512738853503,1.201812341438597
10,8366506.421108742,226396.46908400432,0.5851767945984364,0.5722531847133758,1.185895792075566
11,8387518.353233831,227029.0169319759,0.5927949538024165,0.5734474522292994,1.1633598335092594
12,8405470.006751955,227504.62231878168,0.5980143923240938,0.5855891719745223,1.1482405160535882
13,8422883.573205402,227989.6307215491,0.6062100213219617,0.5865843949044586,1.13084587948324
14,8440384.048685146,228439.7199117828,0.6104966240227434,0.5855891719745223,1.1211622520042126
15,8456586.780028429,228930.53163091876,0.6183590973702914,0.5913614649681529,1.1000751624229366
16,8471449.878109453,229333.54864664763,0.6229566453447051,0.6076831210191083,1.0936668643141436
17,8486500.613361763,229752.38170832657,0.6271099857853589,0.6011146496815286,1.0802549968904525
18,8500136.068230277,230164.45751806744,0.6297752309879175,0.6118630573248408,1.0717286431120063
19,8511710.297441365,230487.30521696684,0.6313077469793887,0.607484076433121,1.05802524924363
20,8524333.63681592,230794.07250756692,0.6377931769722814,0.6124601910828026,1.0531209707895577
21,8535911.477967307,231142.4163169314,0.6420131485429993,0.603702229299363,1.0352958922658986
22,8548268.280028429,231430.58029968548,0.6436345060412224,0.6160429936305732,1.0282100444367022
23,8560243.245913291,231792.4852237697,0.6471215351812367,0.6090764331210191,1.0208142300235012
24,8571050.154584222,232103.82250471576,0.6488539445628998,0.6102707006369427,1.0139039183391607
25,8581162.696872778,232380.27706183307,0.6540289623312011,0.6042993630573248,0.9965438526745968
26,8591520.12793177,232649.65757860136,0.6553837953091685,0.6068869426751592,0.9903417744362024
27,8601868.34257285,232934.70688077982,0.6609363894811656,0.6138535031847133,0.9898662105170902
28,8611672.174484719,233222.66991922652,0.6616693319118693,0.6124601910828026,0.9898970285543077
29,8620978.276119404,233486.34757855706,0.6637126865671642,0.6309713375796179,0.9777963116987428
30,8629470.785714285,233705.84259102144,0.6690875977256574,0.6194267515923567,0.9711556086196235
31,8637669.43105899,233931.0733578561,0.6737295664534471,0.6363455414012739,0.9636883065686975
32,8645374.782515991,234137.70028801903,0.6701981165600569,0.6196257961783439,0.9638155661496866
33,8653997.130063966,234383.5028311705,0.6733742004264393,0.6271894904458599,0.9581606924830385
34,8662304.913646055,234590.81891309223,0.6756840796019901,0.6003184713375797,0.9518467151872978
35,8669469.641791046,234811.61122856228,0.6768168088130775,0.6347531847133758,0.9429722621284992
36,8677537.251599148,235023.8334124106,0.6775719616204691,0.625,0.9523144031384352
37,8684792.12437811,235227.2888587198,0.6812366737739872,0.6196257961783439,0.9361177037900953
38,8691387.00817342,235423.32871309144,0.6825692963752665,0.6311703821656051,0.9297605431833925
39,8698476.917199716,235590.08923160585,0.685434434968017,0.6385350318471338,0.9331832166970326
40,8705226.620113717,235795.83855995088,0.6888548329779673,0.6261942675159236,0.9221829292447159
41,8712749.952025587,235975.54953160766,0.6890769367448472,0.6293789808917197,0.9115211202179869
42,8719902.326226013,236174.86278357223,0.6901430348258707,0.6335589171974523,0.9118438435727684
43,8727331.211442785,236376.10570988592,0.6896544065387349,0.6329617834394905,0.9094836491172671
44,8734130.213574981,236562.89453940716,0.6961620469083155,0.6307722929936306,0.8975945340883842
45,8740499.446695097,236738.6217267343,0.699227078891258,0.637937898089172,0.8910157809294786
46,8747383.104477612,236931.42273670677,0.6965174129353234,0.6365445859872612,0.9000560020883623
47,8753992.568585644,237108.42128538023,0.7010039090262971,0.6347531847133758,0.8849612820970308
48,8760950.310589908,237280.30262155764,0.7009150675195451,0.6230095541401274,0.888891718132579
