,loss,train_acc,val_acc
0,1.288910278760548,0.5292066453447051,0.6480891719745223
1,0.8158302987689403,0.7119092039800995,0.7492038216560509
2,0.6302326717801185,0.7816275764036958,0.7991640127388535
3,0.5231789138059542,0.8180970149253731,0.8176751592356688
4,0.4538022545354961,0.84375,0.8401671974522293
5,0.4011017604550319,0.8610518834399431,0.8429538216560509
6,0.35933964099541743,0.8754664179104478,0.8576831210191083
7,0.3242706621400668,0.8861940298507462,0.8562898089171974
8,0.29493972991924805,0.8988539445628998,0.8562898089171974
9,0.2678404136043897,0.9068496801705757,0.8624601910828026
10,0.24383223494058098,0.9151563610518835,0.8624601910828026
11,0.22300505384077354,0.9225746268656716,0.8642515923566879
12,0.20396282442454208,0.9286380597014925,0.8730095541401274
13,0.18943547404238156,0.9325915067519545,0.8656449044585988
14,0.17587459225382315,0.9365671641791045,0.8730095541401274
15,0.15855623771024135,0.9438077469793887,0.8748009554140127
16,0.1522220200365879,0.9454513148542999,0.884952229299363
17,0.13529081654343714,0.9516924307036247,0.8771894904458599
18,0.1274374228628788,0.9548685145700071,0.8763933121019108
19,0.12003756224296262,0.9573560767590619,0.879578025477707
20,0.11307748536994336,0.9594216417910447,0.8789808917197452
21,0.10344166127341325,0.9626199360341151,0.8843550955414012
22,0.0960709928510434,0.9653740227434258,0.8899283439490446
23,0.09312863896257365,0.9668843283582089,0.8829617834394905
24,0.08863333497142159,0.9681725302061123,0.8781847133757962
25,0.08301334228040948,0.9704157782515992,0.8881369426751592
26,0.08250766253633678,0.9702158848614072,0.8819665605095541
27,0.0736125723145076,0.9739028073916134,0.8877388535031847
28,0.07272636820214676,0.974591329068941,0.8801751592356688
29,0.07469236995235838,0.9735252309879175,0.8791799363057324
30,0.06874603055091211,0.9758351101634684,0.8813694267515924
31,0.06487835810404581,0.9767013148542999,0.8877388535031847
32,0.06586588053022827,0.976523631840796,0.8891321656050956
33,0.024675205928110004,0.9924484719260839,0.8994824840764332
34,0.014539172685660115,0.996046552949538,0.8990843949044586
35,0.012482551540272587,0.9964907604832978,0.9020700636942676
36,0.011452027814884424,0.9964019189765458,0.9002786624203821
37,0.011413861667623515,0.9964241293532339,0.9008757961783439
38,0.008882880564590396,0.9976234896943852,0.8968949044585988
39,0.009375779668276954,0.9968905472636815,0.8984872611464968
40,0.010144504034263232,0.9968683368869936,0.8994824840764332
41,0.007013167672050559,0.997978855721393,0.8949044585987261
42,0.007978930051008923,0.9976457000710732,0.8945063694267515
43,0.007888899685341042,0.9974458066808813,0.8966958598726115
44,0.006918157927520499,0.997934434968017,0.8913216560509554
45,0.007757897191570427,0.9976679104477612,0.9048566878980892
46,0.007494463805261008,0.9975790689410092,0.897890127388535
47,0.008825349078989271,0.9972681236673774,0.8964968152866242
48,0.008675242187023393,0.9970460199004975,0.9004777070063694
49,0.006342040480079107,0.998001066098081,0.9004777070063694
