,loss,train_acc,val_acc
0,1.8060262670903318,0.3199626865671642,0.4462579617834395
1,1.4494168899460895,0.4735474413646055,0.5163216560509554
2,1.3164592859756887,0.5262304548685146,0.54578025477707
3,1.2145663562529292,0.568185856432125,0.5760350318471338
4,1.1315358995798215,0.5971481876332623,0.6068869426751592
5,1.0619103334097466,0.6241337953091685,0.6136544585987261
6,1.0038673907793745,0.6460110163468372,0.6168391719745223
7,0.9538398695144572,0.6633573205401564,0.6393312101910829
8,0.9013038099489911,0.683702025586354,0.6512738853503185
9,0.85554016314251,0.6994269722814499,0.6391321656050956
10,0.8220439198683066,0.7121090973702914,0.6486863057324841
11,0.7742389844890681,0.7276119402985075,0.6697850318471338
12,0.7362791069153783,0.7404939587775409,0.6630175159235668
13,0.7042419893909365,0.754020078180526,0.6592356687898089
14,0.6641983637677581,0.7665023098791756,0.6614251592356688
15,0.6349266519784589,0.7784292821606255,0.6606289808917197
16,0.608546367406252,0.7895122601279317,0.6560509554140127
17,0.58772884643959,0.7956423240938166,0.6482882165605095
18,0.5580292186185495,0.8079690831556503,0.6548566878980892
19,0.5362703306726216,0.8143656716417911,0.6542595541401274
20,0.5183760716123791,0.8213841506751954,0.6486863057324841
21,0.4847278978037512,0.8337997512437811,0.6518710191082803
22,0.46364076737931376,0.8411069651741293,0.6558519108280255
23,0.4677165120458806,0.8408404406538735,0.647093949044586
24,0.45645636473150225,0.8428837953091685,0.6610270700636943
25,0.40234166276247346,0.8610518834399431,0.6482882165605095
26,0.3919549718996948,0.8642279673063256,0.660031847133758
27,0.40921062814613224,0.8639392324093816,0.6538614649681529
28,0.40443994338387873,0.8642501776830135,0.6536624203821656
29,0.3619095959674829,0.8788201847903341,0.6731687898089171
30,0.34298039012732195,0.8837730987917555,0.660031847133758
31,0.33997145228156744,0.8858386638237384,0.6409235668789809
32,0.36756286836562213,0.8777318763326226,0.6660031847133758
33,0.19352900590840263,0.935723169864961,0.6757563694267515
34,0.1493147007893313,0.9514925373134329,0.6765525477707006
35,0.11927199946463574,0.9613761549395877,0.6735668789808917
36,0.09902425043221348,0.9672841151385928,0.6735668789808917
37,0.08813350827862755,0.9704379886282871,0.677547770700637
38,0.07596923479467482,0.9751243781094527,0.6741640127388535
39,0.0704819051378063,0.9768567874911158,0.6747611464968153
40,0.0633000600090159,0.9792332977967306,0.6614251592356688
41,0.06099455314936605,0.9796108742004265,0.6725716560509554
42,0.05956702292569156,0.9810101279317697,0.6765525477707006
43,0.05892438483083595,0.9819429637526652,0.6711783439490446
44,0.0528731511206801,0.9829424307036247,0.67296974522293
45,0.04772470581630548,0.9847858919687278,0.6584394904458599
46,0.04820094352777367,0.9842972636815921,0.6715764331210191
47,0.05182297895553269,0.9846304193319119,0.6689888535031847
48,0.03695681775630834,0.988161869225302,0.6711783439490446
49,0.04406739508153311,0.9861851457000711,0.6679936305732485
50,0.04326515681591539,0.9864072494669509,0.6701831210191083
51,0.056930083466075525,0.9833866382373845,0.6650079617834395
52,0.029239727001155343,0.990160803127221,0.6695859872611465
53,0.03147476848728515,0.990116382373845,0.6751592356687898
54,0.0472520587038495,0.9857631485429993,0.6813296178343949
55,0.03185012734540776,0.9906050106609808,0.6644108280254777
56,0.0575711865847839,0.9827425373134329,0.6723726114649682
57,0.03639904694967951,0.9896499644633973,0.666202229299363
58,0.033804946183210456,0.9894278606965174,0.6713773885350318
59,0.03946375302730794,0.9885616560056859,0.6709792993630573
60,0.03678088766961559,0.9893612295664534,0.67078025477707
61,0.038025713809014594,0.9890724946695096,0.67078025477707
62,0.0728460903641554,0.9848081023454158,0.6767515923566879
63,0.029322553876795367,0.9914267945984364,0.669984076433121
64,0.02487123376400592,0.9927594171997157,0.6715764331210191
65,0.04420686805291153,0.9880063965884861,0.6538614649681529
66,0.029216731228291798,0.9914490049751243,0.6773487261146497
67,0.006435946241936593,0.9983564321250888,0.6765525477707006
68,0.004140345293164052,0.9991782160625444,0.6761544585987261
69,0.004461266371545957,0.9989339019189766,0.6757563694267515
70,0.0029981495195625096,0.9993781094527363,0.6735668789808917
71,0.003568309174742028,0.9991560056858564,0.6876990445859873
72,0.0026098589561634722,0.9992448471926084,0.6735668789808917
73,0.002359192902839517,0.9993781094527363,0.674562101910828
74,0.0014089099830678414,0.9995780028429282,0.6721735668789809
75,0.0037247784172304574,0.9990449538024165,0.6757563694267515
76,0.0020945478484230467,0.9994669509594882,0.6705812101910829
77,0.0007266598238077547,0.9997778962331201,0.6749601910828026
78,0.0021861089239103484,0.9992670575692963,0.6709792993630573
79,0.004966667308369499,0.9986673773987207,0.6656050955414012
80,0.0013486318949754955,0.9995557924662403,0.674562101910828
81,0.0022865430652657054,0.9994447405828003,0.6763535031847133
82,0.0017006995085085388,0.9995113717128643,0.6677945859872612
83,0.002772523548540758,0.9991337953091685,0.6735668789808917
84,0.0007538008640964424,0.9998001066098081,0.6761544585987261
85,0.0017307489498451553,0.9996002132196162,0.6675955414012739
86,0.002185633741967862,0.9993558990760484,0.6741640127388535
87,0.0011512108553232733,0.9996446339729922,0.6793391719745223
88,0.0030043355857224652,0.9993781094527363,0.677547770700637
89,0.0015069921832458384,0.9995113717128643,0.6741640127388535
90,0.002474039595844866,0.9993558990760484,0.6761544585987261
91,0.0038357241652682873,0.9989561122956645,0.6767515923566879
92,0.0009232574501938657,0.9997334754797441,0.6735668789808917
93,0.0020189532285239137,0.9994225302061123,0.6779458598726115
94,0.007435647896930755,0.9987562189054726,0.6761544585987261
95,0.0008919869004977124,0.9997778962331201,0.67296974522293
96,0.004038141550715978,0.9989561122956645,0.6711783439490446
97,0.0012575870175602997,0.9996446339729922,0.6743630573248408
98,0.0007282388386632333,0.9997778962331201,0.6741640127388535
99,0.001350031644466658,0.9995557924662403,0.6721735668789809
