,kl,loss,train_acc,val_acc,xe
27,15312676.762615494,10883.739328608075,0.8420620113717129,0.71875,0.5288576455025615
28,15327974.462686567,10894.614459094038,0.8447938877043355,0.7229299363057324,0.5314175227541786
29,15344121.579957357,10906.073067974858,0.8466595593461265,0.7201433121019108,0.5138176606032089
30,15359006.464108031,10916.653787424484,0.8479477611940298,0.7062101910828026,0.5153244032756861
31,15374943.921819475,10927.982655778029,0.8501021677327647,0.7179538216560509,0.5168946444956478
32,15390436.551528074,10938.989529889614,0.8511460554371002,0.7066082802547771,0.5126779993232168
33,15405187.367448471,10949.457139525586,0.8576092750533049,0.6596337579617835,0.4963867292443572
34,15419075.164889837,10959.320833749778,0.8544331911869225,0.7291003184713376,0.48962299773560913
35,15433978.828713575,10969.909908465484,0.8584310589907604,0.7263136942675159,0.4862261070805657
36,15447124.447761195,10979.275165744935,0.8545886638237384,0.6898885350318471,0.5084013622240895
37,15460264.220326936,10988.584391796598,0.863272921108742,0.7030254777070064,0.4787989154818131
38,15472444.843638947,10997.241274098258,0.8653829068941009,0.7139729299363057,0.4785050763176025
39,15484522.893390192,11005.805125460865,0.8688477256574272,0.70203025477707,0.45812900893406067
40,15496417.481876332,11014.267151269323,0.867070895522388,0.7275079617834395,0.46626745443592577
41,15507271.435678748,11021.995491987607,0.865294065387349,0.7213375796178344,0.48039496791176367
42,15519219.69936034,11030.462032749201,0.8726679104477612,0.7283041401273885,0.45491121198608675
43,15530176.439232409,11038.237186000799,0.8740227434257285,0.7215366242038217,0.44269699958903025
44,15540959.847192608,11045.914280439321,0.8739339019189766,0.7159633757961783,0.4557377045978107
45,15551357.565742714,11053.28813313455,0.8787757640369581,0.7269108280254777,0.4395698143252686
46,15561567.678749112,11060.563497384728,0.8748001066098081,0.7157643312101911,0.4582897089554133
47,15571642.781094527,11067.71890269634,0.8764214641080312,0.7125796178343949,0.4529740650686035
48,15582051.857142856,11075.108453269368,0.8784870291400142,0.7308917197452229,0.44447419654204645
49,15591188.234541578,11081.62236459999,0.8743336886993603,0.7139729299363057,0.4648625529063409
50,15601030.543710021,11088.576790295176,0.8846837242359631,0.7197452229299363,0.42409651732706355
51,15611058.97228145,11095.717280644767,0.8815076403695806,0.6863057324840764,0.4369920540108546
52,15620867.135749822,11102.68882082334,0.8812633262260128,0.7171576433121019,0.43758230136645204
53,15630422.97228145,11109.467547169288,0.8861496090973703,0.722531847133758,0.4246836900208
54,15639815.237384506,11116.16156036225,0.8814854299928927,0.7022292993630573,0.4432934446428461
55,15649281.554371003,11122.927988406183,0.8711798152096659,0.7054140127388535,0.4817082129310295
56,15658008.77540867,11129.092680431548,0.882707000710732,0.7054140127388535,0.4437000538833445
57,15666782.714996446,11135.281247223704,0.8940342928216063,0.7223328025477707,0.39631216649784207
58,15675282.919687279,11141.423976656894,0.871157604832978,0.7145700636942676,0.4976799515682963
59,15683824.546552949,11147.429015636106,0.8865271855010661,0.7322850318471338,0.4318951838388351
60,15692316.476901209,11153.434552960643,0.8946117626154939,0.7135748407643312,0.40197489833738587
61,15701337.579957357,11159.9282819996,0.8734896943852167,0.70421974522293,0.48406335123825894
62,15709259.604122246,11165.532139109142,0.8797085998578535,0.7179538216560509,0.45752856250807333
63,15717063.549395878,11171.114225885083,0.8699360341151386,0.6926751592356688,0.49314232362274085
64,15724868.96588486,11176.620020711176,0.8831289978678039,0.7195461783439491,0.4513307815932622
65,15733506.797441365,11182.738445051527,0.8856609808102346,0.7326831210191083,0.43054755489052654
66,15741816.97938877,11188.642972359186,0.8880597014925373,0.7006369426751592,0.4287886618925808
67,15750467.407249467,11194.82726226568,0.8806636460554371,0.6813296178343949,0.46490945632873315
68,15758090.866382373,11200.211789823205,0.8877931769722814,0.7219347133757962,0.43131832289426736
69,15766253.503198294,11206.07540006441,0.8743114783226723,0.7207404458598726,0.4934218688904392
70,15774093.690831557,11211.609811572716,0.8822627931769723,0.7213375796178344,0.45555761316294735
71,15781713.623312011,11217.018036908094,0.8877709665955935,0.710390127388535,0.44799923097983524
72,15789632.417910447,11222.632011538291,0.8892146410803127,0.7072054140127388,0.4338579962934237
73,15797637.255152807,11228.285676805704,0.8958111229566453,0.7342754777070064,0.3982343400253331
74,15805155.393034825,11233.655228322672,0.89465618336887,0.665406050955414,0.4244434249685983
75,15813393.02061123,11239.602913862607,0.8681147832267235,0.7173566878980892,0.5173817809536132
76,15820883.268656716,11244.83473675151,0.8941231343283582,0.7237261146496815,0.42561127357952716
77,15828854.502487563,11250.595203391524,0.869158670931059,0.7215366242038217,0.5206903458983977
78,15836524.378109453,11255.968961692653,0.8881263326226013,0.7177547770700637,0.4431763624675789
79,15844453.624733476,11261.694271388593,0.8660714285714286,0.705812101910828,0.5329970967980379
80,15852113.237384506,11267.066093916577,0.882751421464108,0.7221337579617835,0.460790088263889
81,15858762.701492537,11271.749872290335,0.8974991115849325,0.7123805732484076,0.41860675485308235
82,15866020.142857144,11277.01976029451,0.8648498578535891,0.7245222929936306,0.5304575398757619
83,15873353.533049041,11282.162679904051,0.884883617626155,0.6805334394904459,0.46121950119511407
84,15880706.223169865,11287.815226323739,0.7795842217484008,0.6869028662420382,0.8879968883428662
85,15887820.343283582,11292.554920708955,0.8542555081734187,0.7097929936305732,0.5714939245325331
86,15894110.625444207,11296.950709621535,0.8740671641791045,0.7072054140127388,0.4965287499849942
87,15900691.248045487,11301.645489072494,0.8704912935323383,0.7078025477707006,0.5143019206128225
88,15907841.739872068,11306.75342178616,0.8618292466240227,0.7209394904458599,0.5401096549030729
89,15915478.475479744,11312.17013148543,0.8661824804548686,0.7350716560509554,0.5292014514023932
90,15921943.710732054,11316.990736190699,0.8002620824449183,0.695859872611465,0.7546781411800896
91,15927586.607675906,11320.69586984164,0.880819118692253,0.727906050955414,0.4492682905784294
92,15935470.869225303,11327.177216595594,0.7511549395877755,0.6542595541401274,1.3270672666598655
93,15940717.146410802,11330.369412702114,0.7859363894811656,0.6749601910828026,0.790491308431805
94,15946882.061122956,11334.54579779673,0.8463041933191187,0.7038216560509554,0.5853421685008522
95,15953069.355366027,11339.481754869625,0.7414045842217484,0.6695859872611465,1.1237502120218128
96,15958911.200426439,11343.139633167866,0.8348880597014925,0.710390127388535,0.6296263651044638
97,15965761.340440653,11348.14765111385,0.824338130774698,0.6843152866242038,0.7690357299920042
98,15972284.195451315,11352.871090279628,0.7718328002842928,0.6359474522292994,0.8564656496461012
99,15977368.606965175,11356.403110007996,0.7845593461265103,0.6978503184713376,0.774864183168252
