,kl,loss,train_acc,val_acc,xe
48,15408826.791044775,10951.651652452025,0.9708599857853589,0.7551751592356688,0.10429738796142002
49,15420828.54299929,10960.204253564765,0.9650408670931059,0.7484076433121019,0.12682391700050882
50,15432741.248756219,10968.658171891659,0.9684168443496801,0.7535828025477707,0.11403598417822529
51,15443697.537313433,10976.442037163513,0.9697272565742715,0.7030254777070064,0.110915237986903
52,15455898.631840795,10985.117628931237,0.9683057924662403,0.7494028662420382,0.11484117819063826
53,15467042.70220327,10993.048640030873,0.966684434968017,0.7334792993630573,0.1253127761781891
54,15479438.187633263,11001.855301478101,0.9673951670220327,0.753781847133758,0.1221228555498834
55,15489900.007818053,11009.28023942786,0.9697716773276475,0.7450238853503185,0.11157040370134445
56,15501544.835110163,11017.554342545087,0.970882196162047,0.7577627388535032,0.10924111322983676
57,15511760.391613362,11024.803599191542,0.9741249111584932,0.7571656050955414,0.09804046754874624
58,15523709.897654584,11033.333807386061,0.9662624378109452,0.7442277070063694,0.1352880832196565
59,15535759.243070362,11042.238974630198,0.9341018123667377,0.7627388535031847,0.47664287406967737
60,15543912.904761905,11047.649904078935,0.9751910092395167,0.7553742038216561,0.09251116944419706
61,15553007.623312011,11054.113233358876,0.9781227789623312,0.7553742038216561,0.09195188819650857
62,15562554.292821607,11060.885228572539,0.9807880241648899,0.745421974522293,0.078817125378814
63,15573299.578535892,11068.544526252665,0.9743914356787491,0.7543789808917197,0.10106307874271857
64,15583511.77540867,11075.827328202737,0.9684390547263682,0.7283041401273885,0.1257155298221833
65,15594065.534470504,11083.300924923375,0.9758351101634684,0.7573646496815286,0.09846402755195464
66,15605284.226012792,11091.304371002132,0.9691497867803838,0.6871019108280255,0.12839020825414466
67,15616598.469083156,11099.326492537313,0.970593461265103,0.7569665605095541,0.10915036323621712
68,15625992.611940298,11105.976270988805,0.978589196872779,0.7525875796178344,0.08219982501622104
69,15636632.323383085,11113.561996796154,0.9743470149253731,0.7494028662420382,0.1059773393379433
70,15647780.660270078,11121.502570157027,0.9710820895522388,0.7597531847133758,0.12300668655117436
71,15657967.041933192,11128.721508251156,0.9741693319118693,0.7607484076433121,0.10213212682404077
72,15668561.595593462,11136.257754891836,0.9736584932480455,0.7509952229299363,0.10849764890392598
73,15679396.073916133,11143.978569762794,0.970771144278607,0.7484076433121019,0.12891397530280183
74,15689990.009239517,11151.469696717306,0.978478144989339,0.7458200636942676,0.09056466980564243
75,15699089.19331912,11157.933504908493,0.9790334044065387,0.7503980891719745,0.08738285110699603
76,15709648.054726368,11165.449610207888,0.9773454157782516,0.7438296178343949,0.09894299817375121
77,15720899.449182658,11173.454833116783,0.9761682658137882,0.7547770700636943,0.10740233156247582
78,15731266.674484719,11180.847677766302,0.9702380952380952,0.7257165605095541,0.13189804988073262
79,15742462.046197584,11188.785445678972,0.9754353233830846,0.7615445859872612,0.11280437786705982
80,15752312.194740582,11195.764626921198,0.9788779317697228,0.7557722929936306,0.09122528566658006
81,15762291.04832978,11202.87815873201,0.9744580668088131,0.7436305732484076,0.11243134823796726
82,15772543.264392324,11210.13537016369,0.980410447761194,0.7605493630573248,0.08298171990466328
83,15782549.853589198,11217.28886746513,0.9722370291400142,0.7527866242038217,0.12456932825649616
84,15793223.004975125,11224.95451939521,0.9571783937455579,0.7133757961783439,0.2044447144304317
85,15804739.921108741,11233.135923340886,0.9515813788201848,0.7450238853503185,0.2004303242374965
86,15814409.972992182,11260.273423618515,0.9079601990049752,0.7101910828025477,20.465090839789738
87,15824920.444207534,11247.572703585865,0.935523276474769,0.7267117834394905,0.2942485335278348
88,15834045.719260838,11253.932774048286,0.9614872068230277,0.7470143312101911,0.16867411631652945
89,15841877.671641791,11259.46016568941,0.9721703980099502,0.7434315286624203,0.12962709724571816
90,15851081.702914001,11266.0085273965,0.9719482942430704,0.7496019108280255,0.13639605158589801
91,15858461.936744846,11271.214264892058,0.9801661336176262,0.7448248407643312,0.0967707088249077
92,15866308.904051173,11276.768505408227,0.9830534825870647,0.7531847133757962,0.07395186546176219
93,15875920.201137172,11283.636658365538,0.9769012082444918,0.7559713375796179,0.11105208688428163
94,15884920.43212509,11290.068085909737,0.9686167377398721,0.759156050955414,0.14573599975128368
95,15894786.58137882,11297.040764370113,0.9770566808813077,0.7669187898089171,0.10627830941997059
96,15903635.685856432,11303.331167821607,0.9769012082444918,0.7511942675159236,0.1072417197189861
97,15913000.643212508,11309.964405095061,0.9822316986496091,0.7513933121019108,0.08450433805560251
98,15923044.560056858,11317.182486701537,0.9656849680170576,0.7066082802547771,0.16403815982766998
99,15934835.987917555,11325.582878714686,0.9589552238805971,0.7382563694267515,0.18389138331082097
