,loss,train_acc,val_acc
0,1.7872034493455162,0.33462153518123666,0.4359076433121019
1,1.5162535086538915,0.4466728855721393,0.4667595541401274
2,1.4259534399392508,0.4890502842928216,0.5029856687898089
3,1.3651891734977943,0.5149031627576404,0.5191082802547771
4,1.3219428514451446,0.5339374555792467,0.5382165605095541
5,1.2868914780416807,0.5462864250177683,0.5234872611464968
6,1.2567521216772766,0.5547707889125799,0.5416003184713376
7,1.2364372164116908,0.5652540867093105,0.5447850318471338
8,1.2143134443829393,0.5758262260127932,0.5501592356687898
9,1.2026008680600517,0.5791799928926794,0.5475716560509554
10,1.1847891717746737,0.5847992181947406,0.5642914012738853
11,1.1649880494390215,0.5924617981520967,0.5469745222929936
12,1.1518029431205483,0.5968372423596304,0.567078025477707
13,1.1411114332941974,0.6001910092395167,0.5686703821656051
14,1.136839643427897,0.6036780383795309,0.5750398089171974
15,1.122815826130659,0.6083422174840085,0.5692675159235668
16,1.1151848021092445,0.6110074626865671,0.5742436305732485
17,1.118984053468738,0.6095415778251599,0.5782245222929936
18,1.104057255499568,0.6148942786069652,0.5796178343949044
19,1.0956378268195792,0.6185589907604833,0.5684713375796179
20,1.0824947658801807,0.6238894811656006,0.5766321656050956
21,1.0788444142733047,0.6239116915422885,0.5788216560509554
22,1.0753326404154004,0.6257995735607675,0.580015923566879
23,1.070808679649147,0.6273098791755508,0.5730493630573248
24,1.0701198815960535,0.6302860696517413,0.5782245222929936
25,1.0614358894606388,0.6316631130063965,0.5893710191082803
26,1.0537115868813787,0.6319962686567164,0.5820063694267515
27,1.0548312800652437,0.6342617270788913,0.5863853503184714
28,1.0525700986470072,0.6375710732054015,0.5839968152866242
29,1.046680254849798,0.6375044420753376,0.5901671974522293
30,1.045408835543244,0.6383484363894811,0.5875796178343949
31,1.0375265105658587,0.638659381663113,0.5885748407643312
32,1.0332292505588274,0.6418798862828714,0.597531847133758
33,1.0294783061162411,0.638792643923241,0.585390127388535
34,1.0250487827670092,0.6434568230277186,0.5828025477707006
35,1.0178444536128786,0.6482320540156361,0.5903662420382165
36,1.0211530018335722,0.6467661691542289,0.5784235668789809
37,1.0215013826156052,0.6451670220326937,0.5782245222929936
38,1.0068889402207875,0.6488539445628998,0.5855891719745223
39,1.0084222683520205,0.6477656361051883,0.5895700636942676
40,1.0032696020289695,0.6487428926794598,0.580812101910828
41,1.0090556614942896,0.6495646766169154,0.5782245222929936
42,1.0066540508763369,0.6516080312722103,0.5883757961783439
43,0.9986162710757482,0.6519411869225302,0.585390127388535
44,0.9922875986721131,0.6526074982231699,0.589968152866242
45,0.9948646397817702,0.6545620113717129,0.583797770700637
46,0.9872228664630003,0.65613894811656,0.5941480891719745
47,0.9968324691459653,0.6533182302771855,0.5901671974522293
48,0.9844085582410858,0.6570717839374556,0.5794187898089171
49,0.9920336670839964,0.6568941009239516,0.5903662420382165
50,0.98490336694104,0.656072316986496,0.5810111464968153
51,0.9850748153595359,0.6574715707178393,0.5802149681528662
52,0.9804255432199737,0.6592484008528785,0.5923566878980892
53,0.9777163008721738,0.6598036602700782,0.5766321656050956
54,0.9834925637824703,0.660181236673774,0.5869824840764332
55,0.9747449004573863,0.6590262970859986,0.5839968152866242
56,0.9758871590828506,0.6613583866382374,0.5780254777070064
57,0.9709479311254742,0.6634683724235964,0.5778264331210191
58,0.9695554739122452,0.6608919687277897,0.5913614649681529
59,0.9673486859051149,0.665844882729211,0.5820063694267515
60,0.9625531359818614,0.6656671997157072,0.5871815286624203
61,0.973498955993849,0.6628686922530206,0.5778264331210191
62,0.9660443878165356,0.6618914356787491,0.5875796178343949
63,0.9620959329198419,0.6648676261549396,0.5764331210191083
64,0.9656910647630861,0.6627576403695806,0.583797770700637
65,0.9531633010890015,0.6678216062544421,0.5881767515923567
66,0.9566144536976791,0.6685101279317697,0.5849920382165605
67,0.9611043067120794,0.664134683724236,0.585390127388535
68,0.9548066828211911,0.6665111940298507,0.5839968152866242
69,0.9551378467147369,0.6656894100923951,0.5953423566878981
70,0.9604777880569002,0.6636904761904762,0.5820063694267515
71,0.9483862134820616,0.6692652807391614,0.5786226114649682
72,0.9441971213748122,0.6696872778962332,0.5925557324840764
73,0.9513275437136449,0.6689543354655295,0.5881767515923567
74,0.9484533894629705,0.6694873845060412,0.5895700636942676
75,0.9435511329916241,0.6715751599147122,0.5835987261146497
76,0.941029142320961,0.6694873845060412,0.5790207006369427
77,0.948461747796466,0.6682436034115139,0.5901671974522293
78,0.9387374843742802,0.673929459843639,0.5923566878980892
79,0.947851925537615,0.6691542288557214,0.5851910828025477
80,0.9356451125414387,0.6736407249466951,0.57703025477707
81,0.9466323270684197,0.6696428571428571,0.5744426751592356
82,0.941936604292069,0.6735740938166311,0.5810111464968153
83,0.9383651133581689,0.6712864250177683,0.5901671974522293
84,0.9364356782178804,0.673885039090263,0.5889729299363057
85,0.9360501451024623,0.6735740938166311,0.584593949044586
86,0.9407829070184446,0.6739960909737029,0.5752388535031847
87,0.9285861711893508,0.6748622956645345,0.5826035031847133
88,0.9354040680748398,0.6727078891257996,0.5814092356687898
89,0.9276798848531393,0.6753731343283582,0.5816082802547771
90,0.9256940240248265,0.6769722814498934,0.5788216560509554
91,0.9260297281232046,0.6787269012082445,0.5857882165605095
92,0.9272591884075198,0.6732187277896233,0.5883757961783439
93,0.9233972364354829,0.6769944918265813,0.589171974522293
94,0.9213702861688284,0.679748578535892,0.5738455414012739
95,0.9223682756066407,0.6787046908315565,0.5764331210191083
96,0.9259632471061888,0.6783049040511727,0.5941480891719745
97,0.9202212957769907,0.677860696517413,0.5951433121019108
98,0.916723324715371,0.6808590973702914,0.5810111464968153
99,0.9211011008752011,0.6783937455579246,0.572452229299363
