,loss,train_acc,val_acc
0,1.6046874829023208,0.41180259417199716,0.4796974522292994
1,1.3378646386457658,0.5209443852167733,0.5400079617834395
2,1.2209345793249595,0.56647565742715,0.5676751592356688
3,1.1453271417136555,0.5944163113006397,0.5911624203821656
4,1.091584314330724,0.6147832267235253,0.6162420382165605
5,1.0470543632120974,0.6311966950959488,0.61046974522293
6,1.0171205808528365,0.6427460909737029,0.6353503184713376
7,0.9836683913631141,0.6507862473347548,0.646297770700637
8,0.9570198060564734,0.662046908315565,0.6474920382165605
9,0.9287392807371158,0.6728411513859275,0.6590366242038217
10,0.9048533292636858,0.6809257285003554,0.651671974522293
11,0.886454322677855,0.6866115849324804,0.6594347133757962
12,0.8697085022799241,0.6928527007818053,0.6701831210191083
13,0.8553159698663914,0.6975613006396588,0.6568471337579618
14,0.8366128698722132,0.7065787135749823,0.6570461783439491
15,0.827397681587371,0.7066231343283582,0.6636146496815286
16,0.8140983902018546,0.712997512437811,0.6765525477707006
17,0.8033745441143616,0.714840973702914,0.6675955414012739
18,0.7907361568460756,0.7194385216773277,0.6743630573248408
19,0.7806328722959558,0.722592395167022,0.6771496815286624
20,0.7763994185528013,0.726457000710732,0.6717754777070064
21,0.7637946041831754,0.7300106609808102,0.6753582802547771
22,0.7565580793916543,0.7331645344705047,0.674562101910828
23,0.7489328512970912,0.7368958777540867,0.669984076433121
24,0.7387757797188681,0.738206289978678,0.669984076433121
25,0.7332017453070981,0.7396721748400853,0.6719745222929936
26,0.7257051827980426,0.7436922530206113,0.6705812101910829
27,0.7211469004106759,0.742315209665956,0.6785429936305732
28,0.7100365974099059,0.7478011727078892,0.6697850318471338
29,0.7067814340554152,0.7502887348969438,0.6675955414012739
30,0.6990763345189186,0.7540422885572139,0.6656050955414012
31,0.6951571515289366,0.7541311300639659,0.6715764331210191
32,0.6912910667351991,0.7528873489694385,0.6773487261146497
33,0.6829910839417341,0.7567297441364605,0.6785429936305732
34,0.6803476899841108,0.7568852167732765,0.6735668789808917
35,0.6724183485918038,0.7610385572139303,0.6727707006369427
36,0.6694471514237715,0.7619269722814499,0.6761544585987261
37,0.6625461626451068,0.763659381663113,0.6693869426751592
38,0.658195148134113,0.7662135749822317,0.677547770700637
39,0.6549737657014579,0.7658804193319119,0.669984076433121
40,0.6535645350549097,0.7675461975835111,0.6713773885350318
41,0.6419288033107197,0.7701670220326937,0.6614251592356688
42,0.6416446736774803,0.7711442786069652,0.6671974522292994
43,0.6344792191005381,0.7753642501776831,0.6675955414012739
44,0.6358572258941655,0.7749866737739872,0.660031847133758
45,0.6341257506257351,0.7741204690831557,0.6679936305732485
46,0.6290959790190146,0.7744758351101635,0.6592356687898089
47,0.6251214263853488,0.777407604832978,0.6666003184713376
48,0.6273954907947172,0.7760971926083866,0.6697850318471338
49,0.6176027004377336,0.7779406538734897,0.6731687898089171
50,0.6140057808787753,0.7815831556503199,0.6697850318471338
51,0.6045077851183802,0.7828713574982231,0.6743630573248408
52,0.6105579922469525,0.7810278962331201,0.6759554140127388
53,0.6016272783237055,0.7854477611940298,0.6697850318471338
54,0.6011800840761785,0.7856920753375978,0.6624203821656051
55,0.5993413736973575,0.7860918621179815,0.6785429936305732
56,0.5995412792457108,0.7862695451314854,0.6703821656050956
57,0.5896834305566342,0.7893123667377399,0.6723726114649682
58,0.5949557492643193,0.7854921819474058,0.6606289808917197
59,0.5884016704161115,0.7878686922530206,0.6644108280254777
60,0.5884379149542349,0.7904006751954513,0.6743630573248408
61,0.5864243566163821,0.7896011016346838,0.6580414012738853
62,0.5808376732263145,0.7920442430703625,0.6620222929936306
63,0.5749192136818412,0.7945540156361052,0.6532643312101911
64,0.5795608038227018,0.7898232054015636,0.6594347133757962
65,0.5753972539261206,0.7939321250888415,0.6681926751592356
66,0.5714289766088309,0.7965529495380241,0.6594347133757962
67,0.5688774567507816,0.796997157071784,0.6648089171974523
68,0.5710441089091609,0.7967306325515281,0.6592356687898089
69,0.568024892309666,0.7947316986496091,0.6620222929936306
70,0.5639274905104119,0.79681947405828,0.6679936305732485
71,0.5565936807821046,0.7991959843638948,0.664609872611465
72,0.5593912292009732,0.800950604122246,0.65625
73,0.5568645964426272,0.8004175550817342,0.6693869426751592
74,0.5539058177244096,0.8002398720682303,0.6624203821656051
75,0.5514696206958394,0.8004175550817342,0.6723726114649682
76,0.5560022094727155,0.8013503909026297,0.6606289808917197
77,0.5440291375790239,0.8043710021321961,0.6604299363057324
78,0.5468146744652174,0.8045042643923241,0.666202229299363
79,0.5404084449701472,0.8058368869936035,0.6626194267515924
80,0.5442671974394113,0.8055925728500355,0.6703821656050956
81,0.5407468024919282,0.8065031982942431,0.6566480891719745
82,0.5433110661682883,0.8036158493248046,0.6693869426751592
83,0.5406547816577496,0.8054371002132196,0.6538614649681529
84,0.5363694531068619,0.8067919331911869,0.6717754777070064
85,0.5356103104208917,0.8089241293532339,0.6664012738853503
86,0.5304645546728529,0.8103011727078892,0.6546576433121019
87,0.5314719652295028,0.8090573916133618,0.6656050955414012
88,0.5325478355280456,0.8079912935323383,0.6644108280254777
89,0.5248345127534426,0.810367803837953,0.6614251592356688
90,0.5260713329299087,0.8103233830845771,0.6610270700636943
91,0.5219382688604354,0.810567697228145,0.664609872611465
92,0.5171747421362591,0.8151208244491827,0.6624203821656051
93,0.5231755022025736,0.8111451670220327,0.6610270700636943
94,0.519310473024252,0.8140547263681592,0.6500796178343949
95,0.5265604788497058,0.8109896943852167,0.6580414012738853
96,0.5184117116844222,0.8134772565742715,0.6618232484076433
97,0.5129615997242944,0.8146988272921108,0.6592356687898089
98,0.5109670515243009,0.816386815920398,0.6564490445859873
99,0.5090542506921689,0.816231343283582,0.6518710191082803
