1.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,6.000000000000000000e+00,4.130000000000000338e-02
1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,6.000000000000000000e+00,3.649999999999997691e-02
