4.000000000000000000e+02,9.625000000000000222e-01,9.599999999999999645e-01
8.000000000000000000e+02,9.637999999999999901e-01,9.671999999999999487e-01
1.200000000000000000e+03,9.643000000000000460e-01,9.627000000000000002e-01
